method,architecture_id,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Attentive CNP,m1,1,100,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.274829741931086,5.10443067283709
Attentive CNP,m1,1,100,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.11981034993831,15.557463595952411
Attentive CNP,m1,1,100,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5282880665896155,7.541305341594026
Attentive CNP,m1,1,100,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.530194589531764,6.995658436596129
Attentive CNP,m1,1,100,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.387038211699212,8.269805504953947
Attentive CNP,m1,1,101,1000,full,Full 500-3000 keV,442,58,114299,4.975853493740943,6.594273494970909
Attentive CNP,m1,1,101,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.298183576551985,11.267901091819175
Attentive CNP,m1,1,101,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.365404613065047,12.43889907481416
Attentive CNP,m1,1,101,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.335373446777824,5.155802365118969
Attentive CNP,m1,1,101,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.202870311489242,15.618099489403347
Attentive CNP,m1,1,101,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.704733496703652,7.731160739978289
Attentive CNP,m1,1,101,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.688307509564914,7.143234243683719
Attentive CNP,m1,1,101,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.313699945512569,8.206562997312735
Attentive CNP,m1,1,102,1000,full,Full 500-3000 keV,442,58,114299,4.976723183321087,6.595508733976001
Attentive CNP,m1,1,102,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.282797356543242,11.244011878824963
Attentive CNP,m1,1,102,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.349999323956371,12.453100183801633
Attentive CNP,m1,1,102,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.3480192954945,5.167070603054056
Attentive CNP,m1,1,102,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.217883132668465,15.629172951543005
Attentive CNP,m1,1,102,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.725782502095997,7.7537785885905794
Attentive CNP,m1,1,102,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.700421198336816,7.154749905372664
Attentive CNP,m1,1,102,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.313322474641648,8.205408123201522
Attentive CNP,m1,1,103,1000,full,Full 500-3000 keV,442,58,114299,4.970326946136224,6.584467502309929
Attentive CNP,m1,1,103,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.422813007115607,11.397050637538147
Attentive CNP,m1,1,103,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.44768042860457,12.36604000890065
Attentive CNP,m1,1,103,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.259913360729262,5.091975360646721
Attentive CNP,m1,1,103,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.0794977642088,15.528164544911139
Attentive CNP,m1,1,103,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.50506333929199,7.513816990454701
Attentive CNP,m1,1,103,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.525663489314304,6.990854874962832
Attentive CNP,m1,1,103,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.388661576767176,8.269843895512038
Attentive CNP,m1,1,104,1000,full,Full 500-3000 keV,442,58,114299,4.972517676195879,6.583956235763135
Attentive CNP,m1,1,104,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.38246524092014,11.364283299892417
Attentive CNP,m1,1,104,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.427606521706046,12.38298916264359
Attentive CNP,m1,1,104,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.272766715331587,5.101066716043607
Attentive CNP,m1,1,104,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.078050665313881,15.527305315779175
Attentive CNP,m1,1,104,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.562669695194234,7.572853182132021
Attentive CNP,m1,1,104,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.633881602406806,7.092064773656011
Attentive CNP,m1,1,104,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.323528117375205,8.214754754666798
Attentive CNP,m1,1,105,1000,full,Full 500-3000 keV,442,58,114299,4.969012702566681,6.583548322928927
Attentive CNP,m1,1,105,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.413398208483872,11.389508065181696
Attentive CNP,m1,1,105,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.44216943447081,12.370027608705076
Attentive CNP,m1,1,105,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.265781011125772,5.096870769651098
Attentive CNP,m1,1,105,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.09811248695215,15.541763175403677
Attentive CNP,m1,1,105,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.511131865425682,7.522053546470958
Attentive CNP,m1,1,105,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.559935849481498,7.023184407335191
Attentive CNP,m1,1,105,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.363078212270467,8.250176354580068
Attentive CNP,m1,1,106,1000,full,Full 500-3000 keV,442,58,114299,4.970437440792015,6.584289444057304
Attentive CNP,m1,1,106,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.378681509274558,11.361315557842872
Attentive CNP,m1,1,106,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.42527576589497,12.38530655214172
Attentive CNP,m1,1,106,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.278238141092138,5.106075745862756
Attentive CNP,m1,1,106,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.103038979061958,15.545253660310768
Attentive CNP,m1,1,106,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.546409890992444,7.558062843085773
Attentive CNP,m1,1,106,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.581104193020375,7.042179316513701
Attentive CNP,m1,1,106,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.361258365357765,8.246449015637687
Attentive CNP,m1,1,107,1000,full,Full 500-3000 keV,442,58,114299,4.970086509077422,6.587033126919911
Attentive CNP,m1,1,107,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.315809511273476,11.29589664055268
Attentive CNP,m1,1,107,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.383733574911224,12.422342602963706
Attentive CNP,m1,1,107,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.317814720146952,5.139916114470109
Attentive CNP,m1,1,107,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.179056263199618,15.60055060893531
Attentive CNP,m1,1,107,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.620256999646124,7.640843923231118
Attentive CNP,m1,1,107,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.6550060599972705,7.111889752146573
Attentive CNP,m1,1,107,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.325268084561452,8.215817802876527
Attentive CNP,m1,1,108,1000,full,Full 500-3000 keV,442,58,114299,4.969648563603825,6.584769398276456
Attentive CNP,m1,1,108,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.330816174771981,11.319668158232284
Attentive CNP,m1,1,108,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.399185672955406,12.408526080079696
Attentive CNP,m1,1,108,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.301474411051575,5.1253224485652265
Attentive CNP,m1,1,108,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.144235504943852,15.575131782227627
Attentive CNP,m1,1,108,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.587475088207582,7.603949383502242
Attentive CNP,m1,1,108,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.636777679751282,7.0949089042858695
Attentive CNP,m1,1,108,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.332962795451755,8.222404938180894
Attentive CNP,m1,1,109,1000,full,Full 500-3000 keV,442,58,114299,4.967425198336302,6.58494399504835
Attentive CNP,m1,1,109,1000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.34086447193842,11.331035495676906
Attentive CNP,m1,1,109,1000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.405907353071425,12.402715241792079
Attentive CNP,m1,1,109,1000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.3001385584212155,5.125291568678232
Attentive CNP,m1,1,109,1000,SE,Tl-208 SE 2103 keV,6,0,2023,11.16313527421619,15.588804998261166
Attentive CNP,m1,1,109,1000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.564846139387039,7.582505545815358
Attentive CNP,m1,1,109,1000,FE,Tl-208 FE 2614 keV,5,1,8709,6.591613610582328,7.052256826922061
Attentive CNP,m1,1,109,1000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.352200392523697,8.240030288681385
Attentive CNP,m1,1,100,2000,full,Full 500-3000 keV,442,58,114299,4.967934794996888,6.58038759908008
Attentive CNP,m1,1,100,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.371798941211627,11.374584321841121
Attentive CNP,m1,1,100,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.422554986294264,12.381458678617516
Attentive CNP,m1,1,100,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.275606397812588,5.105858413320627
Attentive CNP,m1,1,100,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.08804691858366,15.543034016763308
Attentive CNP,m1,1,100,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.535367391182534,7.543739894400245
Attentive CNP,m1,1,100,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.530784566945683,6.988984806726053
Attentive CNP,m1,1,100,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.4402348390533115,8.310470578342414
Attentive CNP,m1,1,101,2000,full,Full 500-3000 keV,442,58,114299,4.968036143835759,6.5810572353513
Attentive CNP,m1,1,101,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.346187807045841,11.354351494995555
Attentive CNP,m1,1,101,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.410014372110306,12.39281181344665
Attentive CNP,m1,1,101,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.287223778882027,5.115446885793686
Attentive CNP,m1,1,101,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.109229414810908,15.558347614625983
Attentive CNP,m1,1,101,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.562482697130541,7.573562029378573
Attentive CNP,m1,1,101,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.560553220736518,7.017034642391236
Attentive CNP,m1,1,101,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.4257151678995745,8.297987521609224
Attentive CNP,m1,1,102,2000,full,Full 500-3000 keV,442,58,114299,4.96808835460107,6.581353442424813
Attentive CNP,m1,1,102,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.31140847055156,11.310322957049777
Attentive CNP,m1,1,102,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.382390386344671,12.417845575914924
Attentive CNP,m1,1,102,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.310038658644253,5.134413172823814
Attentive CNP,m1,1,102,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.139311328660597,15.580363900905
Attentive CNP,m1,1,102,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.601496307046418,7.616099645144185
Attentive CNP,m1,1,102,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.609681871427639,7.063220462446948
Attentive CNP,m1,1,102,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.407106922709731,8.281173710040779
Attentive CNP,m1,1,103,2000,full,Full 500-3000 keV,442,58,114299,4.967825849316257,6.581273936697501
Attentive CNP,m1,1,103,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.357476296251781,11.363415957625808
Attentive CNP,m1,1,103,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.415591146484726,12.38786148262219
Attentive CNP,m1,1,103,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.282958948419765,5.112060413718294
Attentive CNP,m1,1,103,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.103040139862587,15.553910337617674
Attentive CNP,m1,1,103,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.545502612705298,7.555201803073232
Attentive CNP,m1,1,103,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.524698338675583,6.983502601761901
Attentive CNP,m1,1,103,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.448676178859973,8.316606594273889
Attentive CNP,m1,1,104,2000,full,Full 500-3000 keV,442,58,114299,4.971407738843271,6.580368447907545
Attentive CNP,m1,1,104,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.382520690003826,11.383071592759249
Attentive CNP,m1,1,104,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.427823879697351,12.375990104961451
Attentive CNP,m1,1,104,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.265721106082072,5.09688249874843
Attentive CNP,m1,1,104,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.046247762716458,15.512906148770202
Attentive CNP,m1,1,104,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5471027100291765,7.552033997879983
Attentive CNP,m1,1,104,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.5646122354855825,7.0201827120460445
Attentive CNP,m1,1,104,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.422191136683607,8.29441402450816
Attentive CNP,m1,1,105,2000,full,Full 500-3000 keV,442,58,114299,4.968424486400639,6.579717933831511
Attentive CNP,m1,1,105,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.363131124566053,11.367695770604032
Attentive CNP,m1,1,105,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.418385167791062,12.385103060821798
Attentive CNP,m1,1,105,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.277548793506565,5.107069682220719
Attentive CNP,m1,1,105,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.08388521212748,15.540005546620936
Attentive CNP,m1,1,105,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.542584834687067,7.550652118508526
Attentive CNP,m1,1,105,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.555196401142263,7.011755749128727
Attentive CNP,m1,1,105,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.426785863157705,8.298822083573132
Attentive CNP,m1,1,106,2000,full,Full 500-3000 keV,442,58,114299,4.968828408454932,6.579871149323598
Attentive CNP,m1,1,106,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.350220214396648,11.357366800783682
Attentive CNP,m1,1,106,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.412173566402384,12.390710990214199
Attentive CNP,m1,1,106,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.282008320857601,5.11032999433797
Attentive CNP,m1,1,106,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.085079681902304,15.540845447334803
Attentive CNP,m1,1,106,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.552480822287794,7.560581104986522
Attentive CNP,m1,1,106,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.562724485154671,7.018903943993545
Attentive CNP,m1,1,106,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.426411378901459,8.29791439093235
Attentive CNP,m1,1,107,2000,full,Full 500-3000 keV,442,58,114299,4.967597998138814,6.58167935902788
Attentive CNP,m1,1,107,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.318731128953543,11.322376756412277
Attentive CNP,m1,1,107,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.389863959894171,12.411086043824488
Attentive CNP,m1,1,107,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.3051267506677755,5.130492055517368
Attentive CNP,m1,1,107,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.137248735200357,15.578869636347898
Attentive CNP,m1,1,107,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.586202373474595,7.600090468086878
Attentive CNP,m1,1,107,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.577892007109565,7.0335821238842
Attentive CNP,m1,1,107,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.422280133831529,8.29508782090835
Attentive CNP,m1,1,108,2000,full,Full 500-3000 keV,442,58,114299,4.968168252261772,6.581753084984597
Attentive CNP,m1,1,108,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.319830101538689,11.324350227881764
Attentive CNP,m1,1,108,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.391201589901256,12.409604030005513
Attentive CNP,m1,1,108,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.303254356134802,5.128761215517026
Attentive CNP,m1,1,108,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.131400619464756,15.57445936823538
Attentive CNP,m1,1,108,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5887455341125865,7.602292537335142
Attentive CNP,m1,1,108,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.579978909317777,7.035295601945525
Attentive CNP,m1,1,108,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.422852808650568,8.294660759853018
Attentive CNP,m1,1,109,2000,full,Full 500-3000 keV,442,58,114299,4.9669141088173605,6.580583665804288
Attentive CNP,m1,1,109,2000,DEP,Tl-208 DEP 1592 keV,6,0,1323,7.325010714289894,11.332571869061915
Attentive CNP,m1,1,109,2000,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,9.396256306806334,12.404942063871722
Attentive CNP,m1,1,109,2000,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,4.299486948713556,5.125710321493752
Attentive CNP,m1,1,109,2000,SE,Tl-208 SE 2103 keV,6,0,2023,11.130661307289555,15.573864427648642
Attentive CNP,m1,1,109,2000,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,6.5716646759231585,7.5845902815853625
Attentive CNP,m1,1,109,2000,FE,Tl-208 FE 2614 keV,5,1,8709,6.573359333331898,7.028835480236251
Attentive CNP,m1,1,109,2000,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,7.418113009541233,8.291615198083102
Attentive CNP,m1,2,100,250,full,Full 500-3000 keV,442,58,114299,5.113957660543558,6.915759574721197
Attentive CNP,m1,2,100,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.756318427182778,10.511477861570578
Attentive CNP,m1,2,100,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.845980063089852,13.042198606986489
Attentive CNP,m1,2,100,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.099593714532227,6.019647296597513
Attentive CNP,m1,2,100,250,SE,Tl-208 SE 2103 keV,6,0,2023,13.430682428824111,17.291306464939918
Attentive CNP,m1,2,100,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.633265445851971,5.573005324283583
Attentive CNP,m1,2,100,250,FE,Tl-208 FE 2614 keV,5,1,8709,2.9185305687874816,3.440966396565225
Attentive CNP,m1,2,100,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.009479858370193,9.63225409945224
Attentive CNP,m1,2,101,250,full,Full 500-3000 keV,442,58,114299,5.090338399208194,6.8886857070633205
Attentive CNP,m1,2,101,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.722349540467386,10.469316640813288
Attentive CNP,m1,2,101,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.845443870032645,13.085972548708854
Attentive CNP,m1,2,101,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.139388120905348,6.061969288671824
Attentive CNP,m1,2,101,250,SE,Tl-208 SE 2103 keV,6,0,2023,13.442446886365293,17.301149360861405
Attentive CNP,m1,2,101,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.700483840232498,5.650400844416273
Attentive CNP,m1,2,101,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.1074511181648994,3.671076249363058
Attentive CNP,m1,2,101,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.850640977250375,9.468599918935244
Attentive CNP,m1,2,102,250,full,Full 500-3000 keV,442,58,114299,5.101414660027459,6.9002025148161605
Attentive CNP,m1,2,102,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.728961012050578,10.476305245538619
Attentive CNP,m1,2,102,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.846198614131035,13.080479451753751
Attentive CNP,m1,2,102,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.148320101043285,6.072939211910429
Attentive CNP,m1,2,102,250,SE,Tl-208 SE 2103 keV,6,0,2023,13.487333772075374,17.33609933101535
Attentive CNP,m1,2,102,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.663133831544991,5.612925964624837
Attentive CNP,m1,2,102,250,FE,Tl-208 FE 2614 keV,5,1,8709,3.063690655455991,3.616613317256053
Attentive CNP,m1,2,102,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,8.895416559660022,9.513031746929466
Attentive CNP,m1,2,103,250,full,Full 500-3000 keV,442,58,114299,5.1187419352122285,6.921732204958861
Attentive CNP,m1,2,103,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.761517952692102,10.516521429980061
Attentive CNP,m1,2,103,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.845671022763888,13.037346442048111
Attentive CNP,m1,2,103,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.091824017922402,6.010661558700857
Attentive CNP,m1,2,103,250,SE,Tl-208 SE 2103 keV,6,0,2023,13.417555673933714,17.281110898337356
Attentive CNP,m1,2,103,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.623210665616626,5.560210045852358
Attentive CNP,m1,2,103,250,FE,Tl-208 FE 2614 keV,5,1,8709,2.874996710391722,3.3896023887191666
Attentive CNP,m1,2,103,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.037271738080852,9.65990458350394
Attentive CNP,m1,2,104,250,full,Full 500-3000 keV,442,58,114299,5.108944627313497,6.910310881257921
Attentive CNP,m1,2,104,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.765923339199083,10.522083141719902
Attentive CNP,m1,2,104,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.8464907588791,13.030018381093623
Attentive CNP,m1,2,104,250,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,5.071525298701459,5.986514770751204
Attentive CNP,m1,2,104,250,SE,Tl-208 SE 2103 keV,6,0,2023,13.365145271398266,17.240516849420956
Attentive CNP,m1,2,104,250,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,4.654092801334445,5.58947077899481
Attentive CNP,m1,2,104,250,FE,Tl-208 FE 2614 keV,5,1,8709,2.904947847819996,3.4251117596663523
Attentive CNP,m1,2,104,250,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,9.002201496607338,9.627324807976036
Attentive CNP,m1,2,105,250,full,Full 500-3000 keV,442,58,114299,5.121295145379038,6.92390277503868
Attentive CNP,m1,2,105,250,DEP,Tl-208 DEP 1592 keV,6,0,1323,6.761564669409976,10.51682762688449
Attentive CNP,m1,2,105,250,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,8.84576889107515,13.037994337211135
