method,architecture_id,training_budget,training_seed,context_seed,context_size,region_id,region,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
Density-guided CNP (ours),ours,2000,0,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,6.670338361024501,8.8985562588264
Density-guided CNP (ours),ours,2000,0,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.97623001194371,18.52498620443348
Density-guided CNP (ours),ours,2000,0,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,13.282921172664416,15.4993981877908
Density-guided CNP (ours),ours,2000,0,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,10.392829499728991,12.402968904687304
Density-guided CNP (ours),ours,2000,1,100,500,full,Full 500-3000 keV,442,58,114299,13.320769835718119,17.678301640249607
Density-guided CNP (ours),ours,2000,1,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,14.844480300301932,16.11051174784625
Density-guided CNP (ours),ours,2000,1,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,18.32734943484885,21.392042358901282
Density-guided CNP (ours),ours,2000,1,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.004665867348598,16.900752787820615
Density-guided CNP (ours),ours,2000,1,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.311223069638308,5.571624124820655
Density-guided CNP (ours),ours,2000,1,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.919892694312196,18.51637188985369
Density-guided CNP (ours),ours,2000,1,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.691322078788738,7.863947857486952
Density-guided CNP (ours),ours,2000,1,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,12.485098802747883,15.95084298477842
Density-guided CNP (ours),ours,2000,1,101,500,full,Full 500-3000 keV,442,58,114299,12.6150666918911,16.925322883844306
Density-guided CNP (ours),ours,2000,1,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.477242310316653,16.519094500363494
Density-guided CNP (ours),ours,2000,1,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.225410197419908,17.82077474952596
Density-guided CNP (ours),ours,2000,1,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.943086850186686,17.16473752008619
Density-guided CNP (ours),ours,2000,1,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.379945102502366,5.592359108093158
Density-guided CNP (ours),ours,2000,1,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.796750004310228,18.798343720785986
Density-guided CNP (ours),ours,2000,1,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,11.253256352763092,12.750255340733412
Density-guided CNP (ours),ours,2000,1,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,5.100649558358727,7.49091230825418
Density-guided CNP (ours),ours,2000,1,102,500,full,Full 500-3000 keV,442,58,114299,12.579690052684816,16.97829168065931
Density-guided CNP (ours),ours,2000,1,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.239021278096434,16.36148924646952
Density-guided CNP (ours),ours,2000,1,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.941913225118295,19.423550184353466
Density-guided CNP (ours),ours,2000,1,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.390745734976301,16.892811257571598
Density-guided CNP (ours),ours,2000,1,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.39106157636622,5.609591470372082
Density-guided CNP (ours),ours,2000,1,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.939970190898647,18.63866895227818
Density-guided CNP (ours),ours,2000,1,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,9.39077332353949,11.308011037182185
Density-guided CNP (ours),ours,2000,1,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.353140177989731,6.94183544819521
Density-guided CNP (ours),ours,2000,1,103,500,full,Full 500-3000 keV,442,58,114299,12.878370968092339,17.1889867457409
Density-guided CNP (ours),ours,2000,1,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,14.962606212142497,16.186716128981658
Density-guided CNP (ours),ours,2000,1,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,17.586848409726112,20.901605871965092
Density-guided CNP (ours),ours,2000,1,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.59468827280557,17.153972493668583
Density-guided CNP (ours),ours,2000,1,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.932509690203387,5.578188383221511
Density-guided CNP (ours),ours,2000,1,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.192286891024892,18.48048599155751
Density-guided CNP (ours),ours,2000,1,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.635783095044492,7.533282382895022
Density-guided CNP (ours),ours,2000,1,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.869325465653264,7.253820573896796
Density-guided CNP (ours),ours,2000,1,104,500,full,Full 500-3000 keV,442,58,114299,12.467823617726554,16.72948229485142
Density-guided CNP (ours),ours,2000,1,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.487258064796618,16.520096408837244
Density-guided CNP (ours),ours,2000,1,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.167907319710332,17.496714191329826
Density-guided CNP (ours),ours,2000,1,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.916259595524188,17.164655063056188
Density-guided CNP (ours),ours,2000,1,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.342921966500522,5.57162607775943
Density-guided CNP (ours),ours,2000,1,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.819859163696531,18.708460030295946
Density-guided CNP (ours),ours,2000,1,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.736822366396193,8.874338328643345
Density-guided CNP (ours),ours,2000,1,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.662158458595403,7.036110430829002
Density-guided CNP (ours),ours,2000,1,105,500,full,Full 500-3000 keV,442,58,114299,13.460685417911888,17.71316460640344
Density-guided CNP (ours),ours,2000,1,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.187492486519949,16.329595595574354
Density-guided CNP (ours),ours,2000,1,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,16.25319687218155,19.846817087618533
Density-guided CNP (ours),ours,2000,1,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.719430735729027,17.138296540585397
Density-guided CNP (ours),ours,2000,1,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.125484321752348,5.533442462833746
Density-guided CNP (ours),ours,2000,1,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.112416984586774,18.570944110957527
Density-guided CNP (ours),ours,2000,1,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,4.982325014909684,5.304124599382805
Density-guided CNP (ours),ours,2000,1,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,26.922681897687976,29.54798319568971
Density-guided CNP (ours),ours,2000,1,106,500,full,Full 500-3000 keV,442,58,114299,12.515839673143844,16.799071764955904
Density-guided CNP (ours),ours,2000,1,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.253113307718195,16.378982186798588
Density-guided CNP (ours),ours,2000,1,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,16.06117432785725,19.59108345960032
Density-guided CNP (ours),ours,2000,1,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.808303810461203,17.29685286071212
Density-guided CNP (ours),ours,2000,1,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.003528152423022,5.542756700100445
Density-guided CNP (ours),ours,2000,1,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.054681974729359,18.54131002477356
Density-guided CNP (ours),ours,2000,1,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.8700263540584565,7.80050752386659
Density-guided CNP (ours),ours,2000,1,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.02229500249394,9.028815609128117
Density-guided CNP (ours),ours,2000,1,107,500,full,Full 500-3000 keV,442,58,114299,12.440571192829681,16.690109741404655
Density-guided CNP (ours),ours,2000,1,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.418278068293803,16.464343091738918
Density-guided CNP (ours),ours,2000,1,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.185300451130896,17.904840690692925
Density-guided CNP (ours),ours,2000,1,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.940844457794874,17.180195942250098
Density-guided CNP (ours),ours,2000,1,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.234332143971245,5.528767666834213
Density-guided CNP (ours),ours,2000,1,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.785894677550926,18.672059980348035
Density-guided CNP (ours),ours,2000,1,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.390523928639969,8.415575518092599
Density-guided CNP (ours),ours,2000,1,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,5.574701650665605,7.505250959882051
Density-guided CNP (ours),ours,2000,1,108,500,full,Full 500-3000 keV,442,58,114299,12.425520791761206,16.777625120174175
Density-guided CNP (ours),ours,2000,1,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.331958149546319,16.434603276225324
Density-guided CNP (ours),ours,2000,1,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,15.828761920520737,19.298397732283995
Density-guided CNP (ours),ours,2000,1,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.840451968143979,17.270474010440626
Density-guided CNP (ours),ours,2000,1,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.214206090393516,5.527796076730541
Density-guided CNP (ours),ours,2000,1,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.839573970097934,18.72964055584757
Density-guided CNP (ours),ours,2000,1,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,9.236143768088517,10.49130667919134
Density-guided CNP (ours),ours,2000,1,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,5.2928786950346645,7.473706114491146
Density-guided CNP (ours),ours,2000,1,109,500,full,Full 500-3000 keV,442,58,114299,12.746297989558949,17.066558588209592
Density-guided CNP (ours),ours,2000,1,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,15.229366396102575,16.370925123160326
Density-guided CNP (ours),ours,2000,1,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,16.30281041169434,19.91277947981795
Density-guided CNP (ours),ours,2000,1,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,13.685022149761169,17.3016767810016
Density-guided CNP (ours),ours,2000,1,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.046564338991239,5.536615739718528
Density-guided CNP (ours),ours,2000,1,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.108986174848521,18.49865251112891
Density-guided CNP (ours),ours,2000,1,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.820405311143736,7.937017984565255
Density-guided CNP (ours),ours,2000,1,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,5.083652891026909,7.359884899483784
Density-guided CNP (ours),ours,2000,2,100,500,full,Full 500-3000 keV,442,58,114299,10.752203565722498,14.294914641602388
Density-guided CNP (ours),ours,2000,2,100,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,10.787622412205934,12.77294378305628
Density-guided CNP (ours),ours,2000,2,100,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.044155030540561,4.805983872514954
Density-guided CNP (ours),ours,2000,2,100,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,9.914006135307238,12.349166490916161
Density-guided CNP (ours),ours,2000,2,100,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.1681389784028,5.407026078537456
Density-guided CNP (ours),ours,2000,2,100,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.20635325436656,16.7817665888003
Density-guided CNP (ours),ours,2000,2,100,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.717873591439734,9.688870993827972
Density-guided CNP (ours),ours,2000,2,100,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,12.040276649855386,15.199569333374443
Density-guided CNP (ours),ours,2000,2,101,500,full,Full 500-3000 keV,442,58,114299,10.28562983562363,13.924010731467332
Density-guided CNP (ours),ours,2000,2,101,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,13.447235801859872,15.016181995038894
Density-guided CNP (ours),ours,2000,2,101,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.357408778387977,9.319558907122477
Density-guided CNP (ours),ours,2000,2,101,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.605362539096324,13.377131469579261
Density-guided CNP (ours),ours,2000,2,101,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.262751867309449,5.455976756950853
Density-guided CNP (ours),ours,2000,2,101,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.502637022249127,16.511577142917826
Density-guided CNP (ours),ours,2000,2,101,500,FE,Tl-208 FE 2614 keV,5,1,8709,11.765516512515584,13.512112718723355
Density-guided CNP (ours),ours,2000,2,101,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.472790224673796,4.9078369808784075
Density-guided CNP (ours),ours,2000,2,102,500,full,Full 500-3000 keV,442,58,114299,10.22094424664711,13.742849580955582
Density-guided CNP (ours),ours,2000,2,102,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,12.163669290108023,13.904533834198826
Density-guided CNP (ours),ours,2000,2,102,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,5.325713016992173,6.444899020375384
Density-guided CNP (ours),ours,2000,2,102,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.099380941089175,12.69368028428994
Density-guided CNP (ours),ours,2000,2,102,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.25762766824214,5.457121432872926
Density-guided CNP (ours),ours,2000,2,102,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.934799033476793,16.672910308608266
Density-guided CNP (ours),ours,2000,2,102,500,FE,Tl-208 FE 2614 keV,5,1,8709,9.796196079925302,12.191975064791114
Density-guided CNP (ours),ours,2000,2,102,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.2484638704873285,4.722636330309952
Density-guided CNP (ours),ours,2000,2,103,500,full,Full 500-3000 keV,442,58,114299,10.879776425803138,14.34372104462579
Density-guided CNP (ours),ours,2000,2,103,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.091477812770995,13.006737731554734
Density-guided CNP (ours),ours,2000,2,103,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,4.34593005337201,5.024453099492405
Density-guided CNP (ours),ours,2000,2,103,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.195052168212788,12.840171649869156
Density-guided CNP (ours),ours,2000,2,103,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.817813695005691,5.360312017988454
Density-guided CNP (ours),ours,2000,2,103,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.701263472391018,17.03041997803944
Density-guided CNP (ours),ours,2000,2,103,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.797667160794977,9.579305025046954
Density-guided CNP (ours),ours,2000,2,103,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,19.339220993452212,20.180910198412263
Density-guided CNP (ours),ours,2000,2,104,500,full,Full 500-3000 keV,442,58,114299,10.409758187108284,13.944028225446159
Density-guided CNP (ours),ours,2000,2,104,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,13.554217687473624,15.112487845897265
Density-guided CNP (ours),ours,2000,2,104,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.523219719325265,9.528455266408233
Density-guided CNP (ours),ours,2000,2,104,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.513302128801506,13.273060744638421
Density-guided CNP (ours),ours,2000,2,104,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.2264743048332996,5.433116676719518
Density-guided CNP (ours),ours,2000,2,104,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.697779217680239,16.56814362591618
Density-guided CNP (ours),ours,2000,2,104,500,FE,Tl-208 FE 2614 keV,5,1,8709,8.654546352216636,10.441057445220734
Density-guided CNP (ours),ours,2000,2,104,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,4.4737964710910525,4.761931299244536
Density-guided CNP (ours),ours,2000,2,105,500,full,Full 500-3000 keV,442,58,114299,11.225771793450393,14.88084942494669
Density-guided CNP (ours),ours,2000,2,105,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.90523279851301,13.68311162057913
Density-guided CNP (ours),ours,2000,2,105,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,5.115354131634441,6.131073420802357
Density-guided CNP (ours),ours,2000,2,105,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.290344918527081,12.97708094327558
Density-guided CNP (ours),ours,2000,2,105,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.001538359369424,5.354712978564388
Density-guided CNP (ours),ours,2000,2,105,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.352558669738398,16.864738254940672
Density-guided CNP (ours),ours,2000,2,105,500,FE,Tl-208 FE 2614 keV,5,1,8709,6.606712089681777,8.188248177061007
Density-guided CNP (ours),ours,2000,2,105,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,28.924263285433334,29.683796582324174
Density-guided CNP (ours),ours,2000,2,106,500,full,Full 500-3000 keV,442,58,114299,10.363730859672566,13.861684985718995
Density-guided CNP (ours),ours,2000,2,106,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,12.154282400435385,13.902928214575489
Density-guided CNP (ours),ours,2000,2,106,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,5.2912104317730435,6.415795142161643
Density-guided CNP (ours),ours,2000,2,106,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.29686184197312,13.029260149211645
Density-guided CNP (ours),ours,2000,2,106,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.886737748730386,5.352877409978707
Density-guided CNP (ours),ours,2000,2,106,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.412403032592527,16.879990569380908
Density-guided CNP (ours),ours,2000,2,106,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.962048638246608,9.716980075470001
Density-guided CNP (ours),ours,2000,2,106,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,6.074975018931368,8.075008126995034
Density-guided CNP (ours),ours,2000,2,107,500,full,Full 500-3000 keV,442,58,114299,10.954083778944689,14.494408266451256
Density-guided CNP (ours),ours,2000,2,107,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,13.332118097797805,14.899412681538887
Density-guided CNP (ours),ours,2000,2,107,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,7.377979914746516,9.34519074319275
Density-guided CNP (ours),ours,2000,2,107,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.542447187673345,13.2988239180482
Density-guided CNP (ours),ours,2000,2,107,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.158069765047266,5.39825576926222
Density-guided CNP (ours),ours,2000,2,107,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.742032556187747,16.58706213772275
Density-guided CNP (ours),ours,2000,2,107,500,FE,Tl-208 FE 2614 keV,5,1,8709,8.448099404892464,10.192776041229305
Density-guided CNP (ours),ours,2000,2,107,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,23.770047742038425,24.333081259524363
Density-guided CNP (ours),ours,2000,2,108,500,full,Full 500-3000 keV,442,58,114299,10.242292190346497,13.821748124301859
Density-guided CNP (ours),ours,2000,2,108,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,12.451580412789594,14.16135608012023
Density-guided CNP (ours),ours,2000,2,108,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,5.468249767940656,6.803370783057227
Density-guided CNP (ours),ours,2000,2,108,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.358418017275126,13.106177945899228
Density-guided CNP (ours),ours,2000,2,108,500,SE,Tl-208 SE 2103 keV,6,0,2023,5.13119345375082,5.390405145326542
Density-guided CNP (ours),ours,2000,2,108,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,12.729415450709663,16.60518290825902
Density-guided CNP (ours),ours,2000,2,108,500,FE,Tl-208 FE 2614 keV,5,1,8709,9.89293863226491,11.768376065411774
Density-guided CNP (ours),ours,2000,2,108,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,5.38116885782299,6.26647875017303
Density-guided CNP (ours),ours,2000,2,109,500,full,Full 500-3000 keV,442,58,114299,10.730675882637923,14.11467298930162
Density-guided CNP (ours),ours,2000,2,109,500,DEP,Tl-208 DEP 1592 keV,6,0,1323,11.904939108366424,13.703096333340902
Density-guided CNP (ours),ours,2000,2,109,500,Bi-214,Bi-212 1620.74-keV feature,6,0,1361,5.01634178330116,5.923488639203131
Density-guided CNP (ours),ours,2000,2,109,500,continuum_1700_2000,Continuum 1700-2000 keV,60,0,8230,10.111926046870265,12.756629015394019
Density-guided CNP (ours),ours,2000,2,109,500,SE,Tl-208 SE 2103 keV,6,0,2023,4.938071347564621,5.3494556310240515
Density-guided CNP (ours),ours,2000,2,109,500,continuum_2200_2400,Continuum 2200-2400 keV,40,0,9093,13.539687719399701,16.956256006768605
Density-guided CNP (ours),ours,2000,2,109,500,FE,Tl-208 FE 2614 keV,5,1,8709,7.89174185542863,9.839569761154014
Density-guided CNP (ours),ours,2000,2,109,500,sparse_tail,Sparse tail 2700-3000 keV,13,47,68,16.502563085752993,17.609099945734503
