subset_id,training_budget_nominal_events,method,architecture_id,training_seed,context_seed,region_id,valid_bin_count,excluded_bin_count,events_in_valid_bins,mae_percentage_points,rmse_percentage_points
original_n10000,10000,Attentive CNP,m1,1,107,feature_1620kev,6,0,1361,9.33859392573799,12.468455239764968
original_n10000,10000,Attentive CNP,m1,1,107,continuum_1700_2000,60,0,8230,4.47906278959501,5.320082596388981
original_n10000,10000,Attentive CNP,m1,1,107,SE,6,0,2023,11.728613609170207,15.993938579301242
original_n10000,10000,Attentive CNP,m1,1,107,continuum_2200_2400,40,0,9093,6.5210675491284995,7.568976446518135
original_n10000,10000,Attentive CNP,m1,1,107,FE,5,1,8709,4.8002100843383255,5.37462740588834
original_n10000,10000,Attentive CNP,m1,1,107,sparse_tail,13,47,68,8.277600910879702,8.960040548822533
original_n10000,10000,Attentive CNP,m1,1,108,full,442,58,114299,5.0495682570453875,6.689041425966476
original_n10000,10000,Attentive CNP,m1,1,108,DEP,6,0,1323,7.291114300946733,11.271154619249105
original_n10000,10000,Attentive CNP,m1,1,108,feature_1620kev,6,0,1361,9.349852823185955,12.457893432401267
original_n10000,10000,Attentive CNP,m1,1,108,continuum_1700_2000,60,0,8230,4.465662718176067,5.3066925935069555
original_n10000,10000,Attentive CNP,m1,1,108,SE,6,0,2023,11.698121630175596,15.971549136502523
original_n10000,10000,Attentive CNP,m1,1,108,continuum_2200_2400,40,0,9093,6.525358472878557,7.57141459919625
original_n10000,10000,Attentive CNP,m1,1,108,FE,5,1,8709,4.81901500012079,5.391430605283844
original_n10000,10000,Attentive CNP,m1,1,108,sparse_tail,13,47,68,8.235262536827227,8.924238230537856
original_n10000,10000,Attentive CNP,m1,1,109,full,442,58,114299,5.066404460030083,6.699054062445195
original_n10000,10000,Attentive CNP,m1,1,109,DEP,6,0,1323,7.2549030521127476,11.214772045538576
original_n10000,10000,Attentive CNP,m1,1,109,feature_1620kev,6,0,1361,9.312820803607137,12.493054675594353
original_n10000,10000,Attentive CNP,m1,1,109,continuum_1700_2000,60,0,8230,4.513329024517914,5.351934530661785
original_n10000,10000,Attentive CNP,m1,1,109,SE,6,0,2023,11.790167202202568,16.039471723618643
original_n10000,10000,Attentive CNP,m1,1,109,continuum_2200_2400,40,0,9093,6.620984729342649,7.681342270515591
original_n10000,10000,Attentive CNP,m1,1,109,FE,5,1,8709,4.9836705886082475,5.539575638989587
original_n10000,10000,Attentive CNP,m1,1,109,sparse_tail,13,47,68,8.175214350068961,8.862330463216182
original_n10000,10000,Attentive CNP,m1,2,100,full,442,58,114299,5.081857103490135,6.880155558499592
original_n10000,10000,Attentive CNP,m1,2,100,DEP,6,0,1323,6.630755828605682,10.377470843985527
original_n10000,10000,Attentive CNP,m1,2,100,feature_1620kev,6,0,1361,8.831252099048339,13.187809097893732
original_n10000,10000,Attentive CNP,m1,2,100,continuum_1700_2000,60,0,8230,5.3889876617841646,6.355046657538072
original_n10000,10000,Attentive CNP,m1,2,100,SE,6,0,2023,14.316731506312399,17.981939090183165
original_n10000,10000,Attentive CNP,m1,2,100,continuum_2200_2400,40,0,9093,4.026486446475039,4.935043966546941
original_n10000,10000,Attentive CNP,m1,2,100,FE,5,1,8709,3.184269185664363,3.747556800672516
original_n10000,10000,Attentive CNP,m1,2,100,sparse_tail,13,47,68,7.807040611785594,8.630575776146753
original_n10000,10000,Attentive CNP,m1,2,101,full,442,58,114299,5.06410786805359,6.846097669157249
original_n10000,10000,Attentive CNP,m1,2,101,DEP,6,0,1323,6.691987459511443,10.448903059512617
original_n10000,10000,Attentive CNP,m1,2,101,feature_1620kev,6,0,1361,8.832255471387697,13.10696184319792
original_n10000,10000,Attentive CNP,m1,2,101,continuum_1700_2000,60,0,8230,5.272086014405988,6.228375799727221
original_n10000,10000,Attentive CNP,m1,2,101,SE,6,0,2023,14.118823915630555,17.824134588144222
original_n10000,10000,Attentive CNP,m1,2,101,continuum_2200_2400,40,0,9093,4.123762744126913,5.035088128647083
original_n10000,10000,Attentive CNP,m1,2,101,FE,5,1,8709,3.2216666357219355,3.7967733626468525
original_n10000,10000,Attentive CNP,m1,2,101,sparse_tail,13,47,68,7.809628680779122,8.628082795960818
original_n10000,10000,Attentive CNP,m1,2,102,full,442,58,114299,5.072287479535952,6.865389901708829
original_n10000,10000,Attentive CNP,m1,2,102,DEP,6,0,1323,6.6289703571231335,10.37497572262996
original_n10000,10000,Attentive CNP,m1,2,102,feature_1620kev,6,0,1361,8.830469287236237,13.190045183777785
original_n10000,10000,Attentive CNP,m1,2,102,continuum_1700_2000,60,0,8230,5.389795471486878,6.355386770231251
original_n10000,10000,Attentive CNP,m1,2,102,SE,6,0,2023,14.31324883426279,17.97857460474352
original_n10000,10000,Attentive CNP,m1,2,102,continuum_2200_2400,40,0,9093,4.048164773264726,4.960571406479464
original_n10000,10000,Attentive CNP,m1,2,102,FE,5,1,8709,3.2732616795516907,3.864777739507381
original_n10000,10000,Attentive CNP,m1,2,102,sparse_tail,13,47,68,7.752256754197846,8.579421608466383
original_n10000,10000,Attentive CNP,m1,2,103,full,442,58,114299,5.0786995674051925,6.860620710178118
original_n10000,10000,Attentive CNP,m1,2,103,DEP,6,0,1323,6.759796309761194,10.532291746362246
original_n10000,10000,Attentive CNP,m1,2,103,feature_1620kev,6,0,1361,8.832552765872716,13.019525284271063
original_n10000,10000,Attentive CNP,m1,2,103,continuum_1700_2000,60,0,8230,5.158085663531275,6.100732082400241
original_n10000,10000,Attentive CNP,m1,2,103,SE,6,0,2023,13.923616212599782,17.670133527662752
original_n10000,10000,Attentive CNP,m1,2,103,continuum_2200_2400,40,0,9093,4.162138887020014,5.065466296676121
original_n10000,10000,Attentive CNP,m1,2,103,FE,5,1,8709,2.972354114055229,3.477861690682385
original_n10000,10000,Attentive CNP,m1,2,103,sparse_tail,13,47,68,7.98528581085257,8.789539952191184
original_n10000,10000,Attentive CNP,m1,2,104,full,442,58,114299,5.074259497286258,6.857266548895526
original_n10000,10000,Attentive CNP,m1,2,104,DEP,6,0,1323,6.73308363438984,10.498078083249835
original_n10000,10000,Attentive CNP,m1,2,104,feature_1620kev,6,0,1361,8.832363865873699,13.05421914296675
original_n10000,10000,Attentive CNP,m1,2,104,continuum_1700_2000,60,0,8230,5.202150326695988,6.149358579314765
original_n10000,10000,Attentive CNP,m1,2,104,SE,6,0,2023,13.996518195089788,17.7275411158147
original_n10000,10000,Attentive CNP,m1,2,104,continuum_2200_2400,40,0,9093,4.145312600121058,5.0508458045179845
original_n10000,10000,Attentive CNP,m1,2,104,FE,5,1,8709,3.054216961706753,3.5810574940300968
original_n10000,10000,Attentive CNP,m1,2,104,sparse_tail,13,47,68,7.93230417411955,8.740599515337966
original_n10000,10000,Attentive CNP,m1,2,105,full,442,58,114299,5.083374993177969,6.875225491872633
original_n10000,10000,Attentive CNP,m1,2,105,DEP,6,0,1323,6.702480663121875,10.462322669722973
original_n10000,10000,Attentive CNP,m1,2,105,feature_1620kev,6,0,1361,8.831149170830072,13.091789925619683
original_n10000,10000,Attentive CNP,m1,2,105,continuum_1700_2000,60,0,8230,5.2551116731501475,6.209207120973485
original_n10000,10000,Attentive CNP,m1,2,105,SE,6,0,2023,14.092373059087013,17.803458005859955
original_n10000,10000,Attentive CNP,m1,2,105,continuum_2200_2400,40,0,9093,4.0962969827040085,4.998792998017943
original_n10000,10000,Attentive CNP,m1,2,105,FE,5,1,8709,3.014399398172804,3.529784365257268
original_n10000,10000,Attentive CNP,m1,2,105,sparse_tail,13,47,68,7.939709189574165,8.749834069013444
original_n10000,10000,Attentive CNP,m1,2,106,full,442,58,114299,5.073341403866707,6.858268154028398
original_n10000,10000,Attentive CNP,m1,2,106,DEP,6,0,1323,6.717314645783638,10.479328995201273
original_n10000,10000,Attentive CNP,m1,2,106,feature_1620kev,6,0,1361,8.832024083852902,13.074259744572473
original_n10000,10000,Attentive CNP,m1,2,106,continuum_1700_2000,60,0,8230,5.230467881184773,6.1809763245557665
original_n10000,10000,Attentive CNP,m1,2,106,SE,6,0,2023,14.050460681215082,17.770320775096682
original_n10000,10000,Attentive CNP,m1,2,106,continuum_2200_2400,40,0,9093,4.125725030029849,5.031286036510471
original_n10000,10000,Attentive CNP,m1,2,106,FE,5,1,8709,3.08437506390986,3.618390102092529
original_n10000,10000,Attentive CNP,m1,2,106,sparse_tail,13,47,68,7.899243371759844,8.709916081545588
original_n10000,10000,Attentive CNP,m1,2,107,full,442,58,114299,5.073688796918127,6.85736063694021
original_n10000,10000,Attentive CNP,m1,2,107,DEP,6,0,1323,6.724656141153525,10.488320262175113
original_n10000,10000,Attentive CNP,m1,2,107,feature_1620kev,6,0,1361,8.83246308112972,13.064442839323046
original_n10000,10000,Attentive CNP,m1,2,107,continuum_1700_2000,60,0,8230,5.217621474584611,6.166620932587046
original_n10000,10000,Attentive CNP,m1,2,107,SE,6,0,2023,14.02516639102257,17.75013237188293
original_n10000,10000,Attentive CNP,m1,2,107,continuum_2200_2400,40,0,9093,4.136856379249442,5.042751669263542
original_n10000,10000,Attentive CNP,m1,2,107,FE,5,1,8709,3.070108804419541,3.6003343984062957
original_n10000,10000,Attentive CNP,m1,2,107,sparse_tail,13,47,68,7.9120374125886475,8.723219637573496
original_n10000,10000,Attentive CNP,m1,2,108,full,442,58,114299,5.066016099521913,6.841602712189437
original_n10000,10000,Attentive CNP,m1,2,108,DEP,6,0,1323,6.7521673517210905,10.522173483395033
original_n10000,10000,Attentive CNP,m1,2,108,feature_1620kev,6,0,1361,8.832342649016521,13.028863231349622
original_n10000,10000,Attentive CNP,m1,2,108,continuum_1700_2000,60,0,8230,5.170026240519578,6.113747922819467
original_n10000,10000,Attentive CNP,m1,2,108,SE,6,0,2023,13.94189859223177,17.684458716206155
original_n10000,10000,Attentive CNP,m1,2,108,continuum_2200_2400,40,0,9093,4.178091261859633,5.087159115107549
original_n10000,10000,Attentive CNP,m1,2,108,FE,5,1,8709,3.105348745705969,3.6454758472866575
original_n10000,10000,Attentive CNP,m1,2,108,sparse_tail,13,47,68,7.900273985174744,8.71075300382915
original_n10000,10000,Attentive CNP,m1,2,109,full,442,58,114299,5.079670316626667,6.8731019770911566
original_n10000,10000,Attentive CNP,m1,2,109,DEP,6,0,1323,6.670483245878517,10.424456205655012
original_n10000,10000,Attentive CNP,m1,2,109,feature_1620kev,6,0,1361,8.831493525101395,13.133223815362122
original_n10000,10000,Attentive CNP,m1,2,109,continuum_1700_2000,60,0,8230,5.31063213778926,6.27001738778661
original_n10000,10000,Attentive CNP,m1,2,109,SE,6,0,2023,14.185032454825766,17.877021017866912
original_n10000,10000,Attentive CNP,m1,2,109,continuum_2200_2400,40,0,9093,4.072418966369854,4.977998329883983
original_n10000,10000,Attentive CNP,m1,2,109,FE,5,1,8709,3.1071675191310533,3.647390836843284
original_n10000,10000,Attentive CNP,m1,2,109,sparse_tail,13,47,68,7.872324578534264,8.687676084205867
original_n10000,10000,Attentive CNP + PE,m2,0,100,full,442,58,114299,11.581189240167078,14.576490976854053
original_n10000,10000,Attentive CNP + PE,m2,0,100,DEP,6,0,1323,8.61318513349948,10.644986618830394
original_n10000,10000,Attentive CNP + PE,m2,0,100,feature_1620kev,6,0,1361,13.284351115202778,19.301324219603245
original_n10000,10000,Attentive CNP + PE,m2,0,100,continuum_1700_2000,60,0,8230,11.00111118913107,14.008411102651433
original_n10000,10000,Attentive CNP + PE,m2,0,100,SE,6,0,2023,9.49638956666522,11.011424079907046
original_n10000,10000,Attentive CNP + PE,m2,0,100,continuum_2200_2400,40,0,9093,10.03686881191386,11.577440058550522
original_n10000,10000,Attentive CNP + PE,m2,0,100,FE,5,1,8709,4.870455369125322,5.7288316479606065
original_n10000,10000,Attentive CNP + PE,m2,0,100,sparse_tail,13,47,68,26.620945196789325,30.030071609042512
original_n10000,10000,Attentive CNP + PE,m2,0,101,full,442,58,114299,10.874930633163839,13.967571512806884
original_n10000,10000,Attentive CNP + PE,m2,0,101,DEP,6,0,1323,7.527072456216414,8.318180880535323
original_n10000,10000,Attentive CNP + PE,m2,0,101,feature_1620kev,6,0,1361,13.087258594073628,18.961003185469433
original_n10000,10000,Attentive CNP + PE,m2,0,101,continuum_1700_2000,60,0,8230,10.590489980111016,13.645128354488833
original_n10000,10000,Attentive CNP + PE,m2,0,101,SE,6,0,2023,7.960159027397198,9.826967039523456
original_n10000,10000,Attentive CNP + PE,m2,0,101,continuum_2200_2400,40,0,9093,9.288517715776248,10.698024663112644
original_n10000,10000,Attentive CNP + PE,m2,0,101,FE,5,1,8709,5.931511349081179,7.105022110609186
original_n10000,10000,Attentive CNP + PE,m2,0,101,sparse_tail,13,47,68,26.48606622750397,30.00776717598818
original_n10000,10000,Attentive CNP + PE,m2,0,102,full,442,58,114299,11.27521800686718,14.308194860842821
original_n10000,10000,Attentive CNP + PE,m2,0,102,DEP,6,0,1323,7.856938869896145,9.066287383921006
original_n10000,10000,Attentive CNP + PE,m2,0,102,feature_1620kev,6,0,1361,13.236559339431317,19.278041206435027
original_n10000,10000,Attentive CNP + PE,m2,0,102,continuum_1700_2000,60,0,8230,10.844351389641666,13.905320085155415
original_n10000,10000,Attentive CNP + PE,m2,0,102,SE,6,0,2023,8.476712925100005,10.375881184516981
original_n10000,10000,Attentive CNP + PE,m2,0,102,continuum_2200_2400,40,0,9093,9.946988648932132,11.361004422662917
original_n10000,10000,Attentive CNP + PE,m2,0,102,FE,5,1,8709,5.785587558578949,6.933806974344995
original_n10000,10000,Attentive CNP + PE,m2,0,102,sparse_tail,13,47,68,26.363252244449768,29.87461907954868
original_n10000,10000,Attentive CNP + PE,m2,0,103,full,442,58,114299,10.294118492756676,13.598993584058535
original_n10000,10000,Attentive CNP + PE,m2,0,103,DEP,6,0,1323,7.215949220917177,7.717182260634415
original_n10000,10000,Attentive CNP + PE,m2,0,103,feature_1620kev,6,0,1361,12.690600624872284,18.317725413886656
original_n10000,10000,Attentive CNP + PE,m2,0,103,continuum_1700_2000,60,0,8230,10.02867622914255,13.000747668003662
original_n10000,10000,Attentive CNP + PE,m2,0,103,SE,6,0,2023,7.293539555235877,8.876681389935873
original_n10000,10000,Attentive CNP + PE,m2,0,103,continuum_2200_2400,40,0,9093,7.850284555038109,9.350984150931428
original_n10000,10000,Attentive CNP + PE,m2,0,103,FE,5,1,8709,4.077226695687876,4.7514809865291285
original_n10000,10000,Attentive CNP + PE,m2,0,103,sparse_tail,13,47,68,29.54441367885949,33.13757332451916
original_n10000,10000,Attentive CNP + PE,m2,0,104,full,442,58,114299,10.5397898776506,13.756038653043982
original_n10000,10000,Attentive CNP + PE,m2,0,104,DEP,6,0,1323,7.565351037650048,8.363504700489056
original_n10000,10000,Attentive CNP + PE,m2,0,104,feature_1620kev,6,0,1361,12.822224756035691,18.46627560898221
original_n10000,10000,Attentive CNP + PE,m2,0,104,continuum_1700_2000,60,0,8230,10.157492125908359,13.144741066077719
original_n10000,10000,Attentive CNP + PE,m2,0,104,SE,6,0,2023,7.591060504316473,9.271558157379996
original_n10000,10000,Attentive CNP + PE,m2,0,104,continuum_2200_2400,40,0,9093,8.28243092345207,9.774971234908794
original_n10000,10000,Attentive CNP + PE,m2,0,104,FE,5,1,8709,4.106784469415558,4.769378800307357
original_n10000,10000,Attentive CNP + PE,m2,0,104,sparse_tail,13,47,68,28.83179324291749,32.37676047982402
original_n10000,10000,Attentive CNP + PE,m2,0,105,full,442,58,114299,10.454290175320015,13.730862407208628
original_n10000,10000,Attentive CNP + PE,m2,0,105,DEP,6,0,1323,7.513418195151843,8.275543045655857
original_n10000,10000,Attentive CNP + PE,m2,0,105,feature_1620kev,6,0,1361,12.775515411727788,18.394790640013372
original_n10000,10000,Attentive CNP + PE,m2,0,105,continuum_1700_2000,60,0,8230,10.07302887763695,13.052210043439501
original_n10000,10000,Attentive CNP + PE,m2,0,105,SE,6,0,2023,7.545279706728077,9.208354914865902
original_n10000,10000,Attentive CNP + PE,m2,0,105,continuum_2200_2400,40,0,9093,8.109772837485227,9.599081359758772
original_n10000,10000,Attentive CNP + PE,m2,0,105,FE,5,1,8709,3.171071852136189,3.6694225512939336
original_n10000,10000,Attentive CNP + PE,m2,0,105,sparse_tail,13,47,68,29.745700905331635,33.2793998910119
original_n10000,10000,Attentive CNP + PE,m2,0,106,full,442,58,114299,10.675208863125011,13.863952709431034
original_n10000,10000,Attentive CNP + PE,m2,0,106,DEP,6,0,1323,7.402805514153343,8.084140923740964
original_n10000,10000,Attentive CNP + PE,m2,0,106,feature_1620kev,6,0,1361,12.963283274046908,18.754530370790178
original_n10000,10000,Attentive CNP + PE,m2,0,106,continuum_1700_2000,60,0,8230,10.3716961238432,13.349721786462895
original_n10000,10000,Attentive CNP + PE,m2,0,106,SE,6,0,2023,7.685207563835453,9.432368985399672
original_n10000,10000,Attentive CNP + PE,m2,0,106,continuum_2200_2400,40,0,9093,8.686198440715435,10.171357568097337
original_n10000,10000,Attentive CNP + PE,m2,0,106,FE,5,1,8709,4.8853245382231325,5.700323197131757
original_n10000,10000,Attentive CNP + PE,m2,0,106,sparse_tail,13,47,68,28.239956957128282,31.86359877667298
original_n10000,10000,Attentive CNP + PE,m2,0,107,full,442,58,114299,10.3741402127694,13.64438405543727
original_n10000,10000,Attentive CNP + PE,m2,0,107,DEP,6,0,1323,7.3357621306399,7.920230661992315
original_n10000,10000,Attentive CNP + PE,m2,0,107,feature_1620kev,6,0,1361,12.695596439865698,18.347267638369217
original_n10000,10000,Attentive CNP + PE,m2,0,107,continuum_1700_2000,60,0,8230,10.052881860999605,13.037688067926577
original_n10000,10000,Attentive CNP + PE,m2,0,107,SE,6,0,2023,7.441413820238872,9.031659001377019
original_n10000,10000,Attentive CNP + PE,m2,0,107,continuum_2200_2400,40,0,9093,7.956425219985411,9.468564746217563
original_n10000,10000,Attentive CNP + PE,m2,0,107,FE,5,1,8709,4.049655365815904,4.695453068418902
original_n10000,10000,Attentive CNP + PE,m2,0,107,sparse_tail,13,47,68,29.12790655105239,32.67726698360075
original_n10000,10000,Attentive CNP + PE,m2,0,108,full,442,58,114299,10.065183641010995,13.405375345833544
original_n10000,10000,Attentive CNP + PE,m2,0,108,DEP,6,0,1323,6.867032313589462,7.214727427177167
original_n10000,10000,Attentive CNP + PE,m2,0,108,feature_1620kev,6,0,1361,12.591562335786987,18.177774542914047
original_n10000,10000,Attentive CNP + PE,m2,0,108,continuum_1700_2000,60,0,8230,9.902709522978684,12.86245116755552
original_n10000,10000,Attentive CNP + PE,m2,0,108,SE,6,0,2023,6.916711943248559,8.443371426390577
original_n10000,10000,Attentive CNP + PE,m2,0,108,continuum_2200_2400,40,0,9093,7.435240279438644,8.988778852684721
original_n10000,10000,Attentive CNP + PE,m2,0,108,FE,5,1,8709,4.366344671859061,5.116027204913316
original_n10000,10000,Attentive CNP + PE,m2,0,108,sparse_tail,13,47,68,29.527411718792983,33.17423629317768
original_n10000,10000,Attentive CNP + PE,m2,0,109,full,442,58,114299,11.06304047979607,14.184245026150686
original_n10000,10000,Attentive CNP + PE,m2,0,109,DEP,6,0,1323,8.01262346857242,9.253388435526999
original_n10000,10000,Attentive CNP + PE,m2,0,109,feature_1620kev,6,0,1361,13.085916265949477,18.979450476616215
original_n10000,10000,Attentive CNP + PE,m2,0,109,continuum_1700_2000,60,0,8230,10.558579981721081,13.570863348752175
original_n10000,10000,Attentive CNP + PE,m2,0,109,SE,6,0,2023,8.30996380043714,10.087956588082413
original_n10000,10000,Attentive CNP + PE,m2,0,109,continuum_2200_2400,40,0,9093,9.162112307048602,10.652693260443849
original_n10000,10000,Attentive CNP + PE,m2,0,109,FE,5,1,8709,4.543619474776346,5.252683894262638
original_n10000,10000,Attentive CNP + PE,m2,0,109,sparse_tail,13,47,68,27.94675606537401,31.51271911329018
original_n10000,10000,Attentive CNP + PE,m2,1,100,full,442,58,114299,10.953558841737442,13.77858080895187
original_n10000,10000,Attentive CNP + PE,m2,1,100,DEP,6,0,1323,6.374651982554713,6.9755536892929
original_n10000,10000,Attentive CNP + PE,m2,1,100,feature_1620kev,6,0,1361,11.129320838910887,13.885608134293333
original_n10000,10000,Attentive CNP + PE,m2,1,100,continuum_1700_2000,60,0,8230,10.614915685511429,13.616392132198268
original_n10000,10000,Attentive CNP + PE,m2,1,100,SE,6,0,2023,6.529615084221814,7.720915035859946
original_n10000,10000,Attentive CNP + PE,m2,1,100,continuum_2200_2400,40,0,9093,9.688537267943918,11.427089669420235
original_n10000,10000,Attentive CNP + PE,m2,1,100,FE,5,1,8709,4.890211498240568,7.045158065057673
original_n10000,10000,Attentive CNP + PE,m2,1,100,sparse_tail,13,47,68,21.629617577909233,24.76681789452374
original_n10000,10000,Attentive CNP + PE,m2,1,101,full,442,58,114299,10.34642597932489,13.247299927873183
original_n10000,10000,Attentive CNP + PE,m2,1,101,DEP,6,0,1323,5.466113855081812,6.183400738078824
original_n10000,10000,Attentive CNP + PE,m2,1,101,feature_1620kev,6,0,1361,10.734527893740998,13.063307989518949
original_n10000,10000,Attentive CNP + PE,m2,1,101,continuum_1700_2000,60,0,8230,10.25705061157325,13.143878668263397
original_n10000,10000,Attentive CNP + PE,m2,1,101,SE,6,0,2023,5.3061285966006215,6.41298247446472
original_n10000,10000,Attentive CNP + PE,m2,1,101,continuum_2200_2400,40,0,9093,9.020281564497298,10.752736923270872
original_n10000,10000,Attentive CNP + PE,m2,1,101,FE,5,1,8709,4.764515791143202,7.420369318422269
original_n10000,10000,Attentive CNP + PE,m2,1,101,sparse_tail,13,47,68,22.10879175592087,25.179401019939295
original_n10000,10000,Attentive CNP + PE,m2,1,102,full,442,58,114299,10.917724074033707,13.762337040946921
original_n10000,10000,Attentive CNP + PE,m2,1,102,DEP,6,0,1323,5.876956004767619,6.426879271441141
original_n10000,10000,Attentive CNP + PE,m2,1,102,feature_1620kev,6,0,1361,11.028217926633234,13.623333801994155
original_n10000,10000,Attentive CNP + PE,m2,1,102,continuum_1700_2000,60,0,8230,10.601738610984961,13.622321690668842
original_n10000,10000,Attentive CNP + PE,m2,1,102,SE,6,0,2023,6.150214972145126,7.363661960828286
original_n10000,10000,Attentive CNP + PE,m2,1,102,continuum_2200_2400,40,0,9093,9.942908656360693,11.618766987414332
original_n10000,10000,Attentive CNP + PE,m2,1,102,FE,5,1,8709,5.494352537499021,7.7578407962292335
original_n10000,10000,Attentive CNP + PE,m2,1,102,sparse_tail,13,47,68,21.502674012972,24.514106340043103
original_n10000,10000,Attentive CNP + PE,m2,1,103,full,442,58,114299,9.854097057903557,12.864360465381052
original_n10000,10000,Attentive CNP + PE,m2,1,103,DEP,6,0,1323,5.327857914903138,6.344704005377408
original_n10000,10000,Attentive CNP + PE,m2,1,103,feature_1620kev,6,0,1361,10.550976235741976,12.691114387461141
original_n10000,10000,Attentive CNP + PE,m2,1,103,continuum_1700_2000,60,0,8230,10.10920712004119,12.763505996878449
original_n10000,10000,Attentive CNP + PE,m2,1,103,SE,6,0,2023,4.47384135031662,5.436482251772818
original_n10000,10000,Attentive CNP + PE,m2,1,103,continuum_2200_2400,40,0,9093,7.478984848868094,9.38494230817148
original_n10000,10000,Attentive CNP + PE,m2,1,103,FE,5,1,8709,3.924584236856934,5.982785535683815
original_n10000,10000,Attentive CNP + PE,m2,1,103,sparse_tail,13,47,68,23.799035225674192,27.403948537378923
original_n10000,10000,Attentive CNP + PE,m2,1,104,full,442,58,114299,10.151079096771614,13.102209586548843
original_n10000,10000,Attentive CNP + PE,m2,1,104,DEP,6,0,1323,5.652086639207546,6.307693259153864
original_n10000,10000,Attentive CNP + PE,m2,1,104,feature_1620kev,6,0,1361,10.784290439651274,13.060681373551411
original_n10000,10000,Attentive CNP + PE,m2,1,104,continuum_1700_2000,60,0,8230,10.196199423728167,12.974346383218657
original_n10000,10000,Attentive CNP + PE,m2,1,104,SE,6,0,2023,4.991636949814798,6.064553696569351
original_n10000,10000,Attentive CNP + PE,m2,1,104,continuum_2200_2400,40,0,9093,8.083909074442888,9.88897008277109
original_n10000,10000,Attentive CNP + PE,m2,1,104,FE,5,1,8709,3.9559802448182233,6.161918317250075
original_n10000,10000,Attentive CNP + PE,m2,1,104,sparse_tail,13,47,68,23.244909905544635,26.716714282703297
original_n10000,10000,Attentive CNP + PE,m2,1,105,full,442,58,114299,10.082362286439942,13.069860947034734
original_n10000,10000,Attentive CNP + PE,m2,1,105,DEP,6,0,1323,5.629694165974219,6.315968240758732
original_n10000,10000,Attentive CNP + PE,m2,1,105,feature_1620kev,6,0,1361,10.72861546147344,12.985108823079871
original_n10000,10000,Attentive CNP + PE,m2,1,105,continuum_1700_2000,60,0,8230,10.192977604296523,12.929449854453964
original_n10000,10000,Attentive CNP + PE,m2,1,105,SE,6,0,2023,4.882028636734023,5.946319070573184
original_n10000,10000,Attentive CNP + PE,m2,1,105,continuum_2200_2400,40,0,9093,7.8058668379172875,9.6827058921927
original_n10000,10000,Attentive CNP + PE,m2,1,105,FE,5,1,8709,3.718040256172465,5.717886721087645
original_n10000,10000,Attentive CNP + PE,m2,1,105,sparse_tail,13,47,68,23.66602311925593,27.379822936982308
original_n10000,10000,Attentive CNP + PE,m2,1,106,full,442,58,114299,10.465075720929159,13.375402303295688
original_n10000,10000,Attentive CNP + PE,m2,1,106,DEP,6,0,1323,5.581687078391095,6.235460646363293
original_n10000,10000,Attentive CNP + PE,m2,1,106,feature_1620kev,6,0,1361,10.848860025611117,13.20805162293227
original_n10000,10000,Attentive CNP + PE,m2,1,106,continuum_1700_2000,60,0,8230,10.330520174140839,13.25273838266596
original_n10000,10000,Attentive CNP + PE,m2,1,106,SE,6,0,2023,5.356847014967569,6.499820038799976
original_n10000,10000,Attentive CNP + PE,m2,1,106,continuum_2200_2400,40,0,9093,8.94999568316311,10.700673181213755
original_n10000,10000,Attentive CNP + PE,m2,1,106,FE,5,1,8709,4.712978081462345,7.155552860608627
original_n10000,10000,Attentive CNP + PE,m2,1,106,sparse_tail,13,47,68,22.293860664867964,25.52179659999498
original_n10000,10000,Attentive CNP + PE,m2,1,107,full,442,58,114299,9.962777602403538,12.950227199729333
original_n10000,10000,Attentive CNP + PE,m2,1,107,DEP,6,0,1323,5.309606953150603,6.2991271148787815
original_n10000,10000,Attentive CNP + PE,m2,1,107,feature_1620kev,6,0,1361,10.560314756253131,12.751955125413136
original_n10000,10000,Attentive CNP + PE,m2,1,107,continuum_1700_2000,60,0,8230,10.125754848905014,12.823418859012136
original_n10000,10000,Attentive CNP + PE,m2,1,107,SE,6,0,2023,4.676364065892341,5.654939774152776
original_n10000,10000,Attentive CNP + PE,m2,1,107,continuum_2200_2400,40,0,9093,7.774625692412221,9.644948990992411
original_n10000,10000,Attentive CNP + PE,m2,1,107,FE,5,1,8709,4.011964081322958,6.246552025838871
original_n10000,10000,Attentive CNP + PE,m2,1,107,sparse_tail,13,47,68,23.51748554315601,27.018184533650796
original_n10000,10000,Attentive CNP + PE,m2,1,108,full,442,58,114299,9.88659391371212,12.873665071784119
original_n10000,10000,Attentive CNP + PE,m2,1,108,DEP,6,0,1323,5.149226818902527,6.312840277447094
original_n10000,10000,Attentive CNP + PE,m2,1,108,feature_1620kev,6,0,1361,10.529659657739364,12.678514520754616
original_n10000,10000,Attentive CNP + PE,m2,1,108,continuum_1700_2000,60,0,8230,10.108837165817032,12.799441488751587
original_n10000,10000,Attentive CNP + PE,m2,1,108,SE,6,0,2023,4.551812612149489,5.496299325326888
original_n10000,10000,Attentive CNP + PE,m2,1,108,continuum_2200_2400,40,0,9093,7.828302372428091,9.672750447562395
original_n10000,10000,Attentive CNP + PE,m2,1,108,FE,5,1,8709,4.159890830328602,6.497945073076606
original_n10000,10000,Attentive CNP + PE,m2,1,108,sparse_tail,13,47,68,23.408508795270873,26.831999151051395
