subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,scope,histogram_bin,pull_lower,pull_upper,count,total_cell_bin_observations,cell_count
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,4,-8.0,-7.5,122,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,5,-7.5,-7.0,136,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,6,-7.0,-6.5,131,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,7,-6.5,-6.0,115,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,8,-6.0,-5.5,132,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,9,-5.5,-5.0,193,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,10,-5.0,-4.5,195,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,11,-4.5,-4.0,181,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,12,-4.0,-3.5,197,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,13,-3.5,-3.0,267,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,14,-3.0,-2.5,240,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,15,-2.5,-2.0,220,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,16,-2.0,-1.5,285,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,17,-1.5,-1.0,305,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,18,-1.0,-0.5,331,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,19,-0.5,0.0,316,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,20,0.0,0.5,311,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,21,0.5,1.0,257,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,22,1.0,1.5,242,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,23,1.5,2.0,191,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,24,2.0,2.5,210,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,25,2.5,3.0,209,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,26,3.0,3.5,212,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,27,3.5,4.0,196,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,28,4.0,4.5,203,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,29,4.5,5.0,179,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,30,5.0,5.5,184,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,31,5.5,6.0,144,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,32,6.0,6.5,138,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,33,6.5,7.0,127,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,34,7.0,7.5,103,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,35,7.5,8.0,68,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,36,8.0,8.5,74,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,37,8.5,9.0,71,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,38,9.0,9.5,65,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,39,9.5,10.0,62,7260,30
original_n2000,original,2k,2000,1895,Attentive CNP + PE,m2,matched_neural,figure1_1500_3000,overflow,10.0,,187,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,underflow,,-10.0,51,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,0,-10.0,-9.5,7,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,1,-9.5,-9.0,6,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,2,-9.0,-8.5,14,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,3,-8.5,-8.0,24,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,4,-8.0,-7.5,34,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,5,-7.5,-7.0,45,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,6,-7.0,-6.5,45,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,7,-6.5,-6.0,72,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,8,-6.0,-5.5,93,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,9,-5.5,-5.0,120,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,10,-5.0,-4.5,96,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,11,-4.5,-4.0,110,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,12,-4.0,-3.5,311,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,13,-3.5,-3.0,391,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,14,-3.0,-2.5,488,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,15,-2.5,-2.0,508,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,16,-2.0,-1.5,544,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,17,-1.5,-1.0,717,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,18,-1.0,-0.5,798,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,19,-0.5,0.0,947,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,20,0.0,0.5,702,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,21,0.5,1.0,825,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,22,1.0,1.5,870,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,23,1.5,2.0,774,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,24,2.0,2.5,673,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,25,2.5,3.0,487,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,26,3.0,3.5,458,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,27,3.5,4.0,306,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,28,4.0,4.5,284,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,29,4.5,5.0,254,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,30,5.0,5.5,277,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,31,5.5,6.0,185,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,32,6.0,6.5,182,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,33,6.5,7.0,210,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,34,7.0,7.5,187,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,35,7.5,8.0,147,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,36,8.0,8.5,152,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,37,8.5,9.0,151,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,38,9.0,9.5,110,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,39,9.5,10.0,86,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,full_500_3000,overflow,10.0,,519,13260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,underflow,,-10.0,0,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,0,-10.0,-9.5,1,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,1,-9.5,-9.0,0,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,2,-9.0,-8.5,3,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,3,-8.5,-8.0,6,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,4,-8.0,-7.5,10,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,5,-7.5,-7.0,30,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,6,-7.0,-6.5,30,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,7,-6.5,-6.0,46,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,8,-6.0,-5.5,77,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,9,-5.5,-5.0,76,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,10,-5.0,-4.5,75,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,11,-4.5,-4.0,66,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,12,-4.0,-3.5,225,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,13,-3.5,-3.0,301,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,14,-3.0,-2.5,313,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,15,-2.5,-2.0,336,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,16,-2.0,-1.5,327,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,17,-1.5,-1.0,512,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,18,-1.0,-0.5,516,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,19,-0.5,0.0,620,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,20,0.0,0.5,357,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,21,0.5,1.0,378,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,22,1.0,1.5,457,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,23,1.5,2.0,314,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,24,2.0,2.5,282,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,25,2.5,3.0,235,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,26,3.0,3.5,232,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,27,3.5,4.0,136,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,28,4.0,4.5,146,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,29,4.5,5.0,147,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,30,5.0,5.5,123,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,31,5.5,6.0,89,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,32,6.0,6.5,104,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,33,6.5,7.0,118,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,34,7.0,7.5,92,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,35,7.5,8.0,87,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,36,8.0,8.5,53,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,37,8.5,9.0,43,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,38,9.0,9.5,46,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,39,9.5,10.0,33,7260,30
original_n2000,original,2k,2000,1895,Density-guided CNP,ours,matched_neural,figure1_1500_3000,overflow,10.0,,218,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,underflow,,-10.0,250,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,0,-10.0,-9.5,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,1,-9.5,-9.0,10,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,2,-9.0,-8.5,10,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,3,-8.5,-8.0,20,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,4,-8.0,-7.5,7,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,5,-7.5,-7.0,6,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,6,-7.0,-6.5,9,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,7,-6.5,-6.0,23,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,8,-6.0,-5.5,24,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,9,-5.5,-5.0,54,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,10,-5.0,-4.5,27,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,11,-4.5,-4.0,50,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,12,-4.0,-3.5,92,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,13,-3.5,-3.0,125,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,14,-3.0,-2.5,219,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,15,-2.5,-2.0,390,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,16,-2.0,-1.5,689,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,17,-1.5,-1.0,1093,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,18,-1.0,-0.5,1388,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,19,-0.5,0.0,1662,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,20,0.0,0.5,1750,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,21,0.5,1.0,1533,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,22,1.0,1.5,1449,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,23,1.5,2.0,1054,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,24,2.0,2.5,730,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,25,2.5,3.0,306,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,26,3.0,3.5,97,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,27,3.5,4.0,67,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,28,4.0,4.5,47,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,29,4.5,5.0,18,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,30,5.0,5.5,22,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,31,5.5,6.0,9,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,32,6.0,6.5,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,33,6.5,7.0,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,34,7.0,7.5,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,35,7.5,8.0,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,36,8.0,8.5,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,37,8.5,9.0,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,38,9.0,9.5,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,39,9.5,10.0,0,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,full_500_3000,overflow,10.0,,30,13260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,underflow,,-10.0,70,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,0,-10.0,-9.5,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,1,-9.5,-9.0,10,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,2,-9.0,-8.5,7,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,3,-8.5,-8.0,13,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,4,-8.0,-7.5,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,5,-7.5,-7.0,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,6,-7.0,-6.5,2,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,7,-6.5,-6.0,18,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,8,-6.0,-5.5,9,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,9,-5.5,-5.0,44,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,10,-5.0,-4.5,21,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,11,-4.5,-4.0,29,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,12,-4.0,-3.5,76,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,13,-3.5,-3.0,62,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,14,-3.0,-2.5,155,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,15,-2.5,-2.0,264,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,16,-2.0,-1.5,493,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,17,-1.5,-1.0,667,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,18,-1.0,-0.5,808,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,19,-0.5,0.0,892,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,20,0.0,0.5,907,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,21,0.5,1.0,755,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,22,1.0,1.5,631,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,23,1.5,2.0,546,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,24,2.0,2.5,362,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,25,2.5,3.0,187,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,26,3.0,3.5,76,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,27,3.5,4.0,60,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,28,4.0,4.5,37,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,29,4.5,5.0,18,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,30,5.0,5.5,9,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,31,5.5,6.0,2,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,32,6.0,6.5,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,33,6.5,7.0,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,34,7.0,7.5,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,35,7.5,8.0,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,36,8.0,8.5,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,37,8.5,9.0,0,7260,30
original_n5000,original,5k,5000,4984,CNP,m0,matched_neural,figure1_1500_3000,38,9.0,9.5,0,7260,30
