window,window_weighting,supported_bin_count,target_events_in_supported_bins,continuum_RMSE_pp,continuum_bias_pp,continuum_centered_RMS_pp,continuum_pull_RMS,continuum_pull_mean,continuum_pull_centered_RMS,subset_id,ordering_id,budget_label,training_budget_nominal_events,training_budget_sampling_eligible_events,method,architecture_id,comparison_role,training_seed,context_seed,context_size,run_id,source_event_predictions_sha256,source_curve_sha256,headline_original_5k
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.798365846064077,-1.5465725896679248,4.40735828866818,1.3304337533484751,-0.4700005095018377,1.1914162538858295,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,101,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s101-n500-drop10100-mc50,514410acb68d890df39ad678cf30ac199d967a00d689ee40d4bc1c6863802564,440e5ca10bdfddb86cf1c6db1eb7c35b04bd8317f0b98c669b302f274d07de69,False
continuum_1700_2000,equal bins within this window,60,8230,4.979533918292941,-0.51757310938442,4.9525625811161635,1.1892018075971758,-0.12666528059039733,1.1824368253252886,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,102,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s102-n500-drop10100-mc50,8b4318c4fb975add18ab73efc14491aa32d58b368f006e9981bff0ee58c4fe49,6379f6383cf4222f11b963893779ae735af7d16903bcd8081d5ebdf4416cb0c4,False
continuum_2200_2400,equal bins within this window,40,9093,4.466031156546681,-2.3647875777220477,3.7885635805008158,1.4063013907605078,-0.7433454158584192,1.1937844002906102,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,102,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s102-n500-drop10100-mc50,8b4318c4fb975add18ab73efc14491aa32d58b368f006e9981bff0ee58c4fe49,6379f6383cf4222f11b963893779ae735af7d16903bcd8081d5ebdf4416cb0c4,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.729756459622183,-1.4411803435532338,4.409143347826716,1.302283483126337,-0.4350053482244083,1.1881241602338029,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,102,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s102-n500-drop10100-mc50,8b4318c4fb975add18ab73efc14491aa32d58b368f006e9981bff0ee58c4fe49,6379f6383cf4222f11b963893779ae735af7d16903bcd8081d5ebdf4416cb0c4,False
continuum_1700_2000,equal bins within this window,60,8230,4.9789582707191675,-0.5425416113248915,4.949310463240693,1.1889567558703875,-0.13225328038127715,1.1815782822810463,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,103,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s103-n500-drop10100-mc50,d46297f948ffbbb68876201f940b1fc4920c5e2f751272bc1bd85cb1bc1ab59b,cee1473891087afd2fc833ee3ef5a3a0fc89569f1b00111283d3c04e479d6012,False
continuum_2200_2400,equal bins within this window,40,9093,4.39177859896392,-2.230696078957722,3.783082640604106,1.379799501810792,-0.7018942188200588,1.187935676198122,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,103,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s103-n500-drop10100-mc50,d46297f948ffbbb68876201f940b1fc4920c5e2f751272bc1bd85cb1bc1ab59b,cee1473891087afd2fc833ee3ef5a3a0fc89569f1b00111283d3c04e479d6012,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.694557738694898,-1.386618845141307,4.404962447466717,1.2879178608372404,-0.41707374960066795,1.1847612434458086,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,103,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s103-n500-drop10100-mc50,d46297f948ffbbb68876201f940b1fc4920c5e2f751272bc1bd85cb1bc1ab59b,cee1473891087afd2fc833ee3ef5a3a0fc89569f1b00111283d3c04e479d6012,False
continuum_1700_2000,equal bins within this window,60,8230,4.972383027909933,-0.4566234201609113,4.951372337888488,1.1873856808379304,-0.11202171470273585,1.1820896287904796,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,104,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s104-n500-drop10100-mc50,1115ce3a1db379e7b803a070c4e36684121417c712404ebb0b7ea7db7e1608b2,6f2120cde7f33e871fb9f5d963ea713059b2e208daf0115772f2afe521a7816e,False
continuum_2200_2400,equal bins within this window,40,9093,4.535640760192082,-2.495641995303692,3.7873220270782895,1.4310334643830676,-0.7838934141822895,1.197233432287053,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,104,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s104-n500-drop10100-mc50,1115ce3a1db379e7b803a070c4e36684121417c712404ebb0b7ea7db7e1608b2,6f2120cde7f33e871fb9f5d963ea713059b2e208daf0115772f2afe521a7816e,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.759024589228477,-1.4761327077323017,4.407941479035294,1.3148653032237105,-0.44795756444251267,1.189685626936766,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,104,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s104-n500-drop10100-mc50,1115ce3a1db379e7b803a070c4e36684121417c712404ebb0b7ea7db7e1608b2,6f2120cde7f33e871fb9f5d963ea713059b2e208daf0115772f2afe521a7816e,False
continuum_1700_2000,equal bins within this window,60,8230,4.971690959636611,-0.4652827351681338,4.949871005843169,1.1871863068381003,-0.11413994806710286,1.181686675645929,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,105,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s105-n500-drop10100-mc50,64b9a11b4cec8a366ffac8985d8a73fbf598784e0d4245da08caca57d2432e0c,1d7826fbd4db45000b6cd34e8209c6ad2167df87ffa3446728f9f643266c6659,False
continuum_2200_2400,equal bins within this window,40,9093,4.405935111516965,-2.250539779320597,3.787787600776159,1.3854091607861556,-0.7082847456648474,1.1906684096962858,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,105,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s105-n500-drop10100-mc50,64b9a11b4cec8a366ffac8985d8a73fbf598784e0d4245da08caca57d2432e0c,1d7826fbd4db45000b6cd34e8209c6ad2167df87ffa3446728f9f643266c6659,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.697338352994727,-1.3579112572443655,4.407298372193587,1.2901104351826025,-0.41121234686597513,1.1861860438497431,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,105,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s105-n500-drop10100-mc50,64b9a11b4cec8a366ffac8985d8a73fbf598784e0d4245da08caca57d2432e0c,1d7826fbd4db45000b6cd34e8209c6ad2167df87ffa3446728f9f643266c6659,False
continuum_1700_2000,equal bins within this window,60,8230,4.970403734410735,-0.4602368819582453,4.949049938678082,1.1868650208934843,-0.112943349679826,1.1814788942607446,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,106,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s106-n500-drop10100-mc50,4654bd02331ecd5b84ed61621afec744b1a1b6744a19f5347452c8cd5ed25239,0ded4e8cc66bdd7fea44fcc8ecb72b90f0248440e8a729140c6cf909a384d0f1,False
continuum_2200_2400,equal bins within this window,40,9093,4.4042077700486,-2.2566677641315542,3.7821285916909213,1.385437395605812,-0.7102269691122862,1.1895437904880133,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,106,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s106-n500-drop10100-mc50,4654bd02331ecd5b84ed61621afec744b1a1b6744a19f5347452c8cd5ed25239,0ded4e8cc66bdd7fea44fcc8ecb72b90f0248440e8a729140c6cf909a384d0f1,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.695847067612011,-1.3584523230448997,4.404406428771956,1.2899777817783349,-0.4115851593960561,1.1855182004238025,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,106,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s106-n500-drop10100-mc50,4654bd02331ecd5b84ed61621afec744b1a1b6744a19f5347452c8cd5ed25239,0ded4e8cc66bdd7fea44fcc8ecb72b90f0248440e8a729140c6cf909a384d0f1,False
continuum_1700_2000,equal bins within this window,60,8230,4.971301786464866,-0.44739130395722176,4.951129413906712,1.1870891910474468,-0.1098382105104848,1.181996749155232,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,107,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s107-n500-drop10100-mc50,33145965cb384709d45aecd59e097607a65c08a8c6c1a3ee47e6049a3685efe0,10d8babc634908c0e0f5304a2238ba800566256490b52d5d991fdb3ae8033a2d,False
continuum_2200_2400,equal bins within this window,40,9093,4.511395480670673,-2.455665318989166,3.7844942890866693,1.4235220792631875,-0.771820867497025,1.1961219246573187,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,107,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s107-n500-drop10100-mc50,33145965cb384709d45aecd59e097607a65c08a8c6c1a3ee47e6049a3685efe0,10d8babc634908c0e0f5304a2238ba800566256490b52d5d991fdb3ae8033a2d,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.746921667519096,-1.4515283114731938,4.406590490241964,1.310647904215978,-0.44082953900375493,1.189080311345593,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,107,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s107-n500-drop10100-mc50,33145965cb384709d45aecd59e097607a65c08a8c6c1a3ee47e6049a3685efe0,10d8babc634908c0e0f5304a2238ba800566256490b52d5d991fdb3ae8033a2d,False
continuum_1700_2000,equal bins within this window,60,8230,4.970337958431213,-0.45120264064507054,4.949815713549049,1.1868531760922032,-0.1108150417194597,1.1816685187178613,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,108,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s108-n500-drop10100-mc50,6d274f01dd2c1d6e66a8521d45b795419199c581a50b2f43f71d3949946d54e6,cedc61ffed94d7d4e64baa008ff8656026e6201d9049494f6700fb0e0bf58530,False
continuum_2200_2400,equal bins within this window,40,9093,4.514751058926167,-2.4667964637964648,3.781255390776481,1.425699888694482,-0.7755053377184613,1.1963325807624037,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,108,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s108-n500-drop10100-mc50,6d274f01dd2c1d6e66a8521d45b795419199c581a50b2f43f71d3949946d54e6,cedc61ffed94d7d4e64baa008ff8656026e6201d9049494f6700fb0e0bf58530,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.748012033740916,-1.4589995522207677,4.40446182458046,1.3117241772231707,-0.4431601897189605,1.189023156192195,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,108,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s108-n500-drop10100-mc50,6d274f01dd2c1d6e66a8521d45b795419199c581a50b2f43f71d3949946d54e6,cedc61ffed94d7d4e64baa008ff8656026e6201d9049494f6700fb0e0bf58530,False
continuum_1700_2000,equal bins within this window,60,8230,4.973861800545013,-0.5046172826035459,4.948197915303983,1.1877327702442946,-0.12345749615585588,1.1812990223288569,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,109,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s109-n500-drop10100-mc50,ae9249ca71d32cd906f5949ee3d0e48f6a045e9e8d014836d0276568d72aafb9,376154ec8155070446d4a5c89f90a418fef32f07168657f152555a8df564c7cb,False
continuum_2200_2400,equal bins within this window,40,9093,4.395804210899698,-2.235776196944438,3.7847588374611365,1.3816015761838552,-0.7036019639184062,1.1890194244350571,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,109,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s109-n500-drop10100-mc50,ae9249ca71d32cd906f5949ee3d0e48f6a045e9e8d014836d0276568d72aafb9,376154ec8155070446d4a5c89f90a418fef32f07168657f152555a8df564c7cb,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.693740292745456,-1.370196739773992,4.405057438147593,1.2883190693352906,-0.41352973003713106,1.1851655099265646,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,0,109,500,20260909-phase3-original_n10000-ours-seed0-final-ctx-s109-n500-drop10100-mc50,ae9249ca71d32cd906f5949ee3d0e48f6a045e9e8d014836d0276568d72aafb9,376154ec8155070446d4a5c89f90a418fef32f07168657f152555a8df564c7cb,False
continuum_1700_2000,equal bins within this window,60,8230,4.954741594587655,0.2413837426294518,4.948858268119144,1.1805125981042244,0.05176116496800387,1.1793772831812306,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,100,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s100-n500-drop10100-mc50,0058840b2466bdbf07f4966957e7fcb8ebf408f786cab21fce1994c9a22df03f,cec4de68adaa11b30545b1cd27fb24b71a2332f7336a644ecda5262e0b347238,False
continuum_2200_2400,equal bins within this window,40,9093,4.0355267986522,-1.2590298679786112,3.834099677131235,1.2781341079770445,-0.4151785694872897,1.2088232101563747,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,100,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s100-n500-drop10100-mc50,0058840b2466bdbf07f4966957e7fcb8ebf408f786cab21fce1994c9a22df03f,cec4de68adaa11b30545b1cd27fb24b71a2332f7336a644ecda5262e0b347238,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.518569508803482,-0.5088230626745797,4.426709753988229,1.2302919962872758,-0.18170870225964292,1.194191008485808,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,100,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s100-n500-drop10100-mc50,0058840b2466bdbf07f4966957e7fcb8ebf408f786cab21fce1994c9a22df03f,cec4de68adaa11b30545b1cd27fb24b71a2332f7336a644ecda5262e0b347238,False
continuum_1700_2000,equal bins within this window,60,8230,5.262679002163726,1.7864141740400556,4.950203498706267,1.2513054334383125,0.4167243924867145,1.179875446163205,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,101,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s101-n500-drop10100-mc50,1c076a9acd294b3cf9c981fa977ebbcb6d89c9669af424f474d1e1030a526bb1,a0434cbeaba9928cceee0a670163ed12e726484ba244140566034d1a7b5a2332,False
continuum_2200_2400,equal bins within this window,40,9093,4.500267408216893,-2.1087095264283993,3.975644712321426,1.4454364288637447,-0.679777634846271,1.2756131220119935,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,101,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s101-n500-drop10100-mc50,1c076a9acd294b3cf9c981fa977ebbcb6d89c9669af424f474d1e1030a526bb1,a0434cbeaba9928cceee0a670163ed12e726484ba244140566034d1a7b5a2332,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.896335212445845,-0.1611476761941717,4.489446823229621,1.3518601550527736,-0.13152662117977823,1.2286771149305271,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,101,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s101-n500-drop10100-mc50,1c076a9acd294b3cf9c981fa977ebbcb6d89c9669af424f474d1e1030a526bb1,a0434cbeaba9928cceee0a670163ed12e726484ba244140566034d1a7b5a2332,False
continuum_1700_2000,equal bins within this window,60,8230,5.082139198917269,1.0529805983561558,4.971857871727326,1.2093468098482876,0.24284258151168248,1.1847139684729697,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,102,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s102-n500-drop10100-mc50,c6fb7de73a8f781ca1141661e5bb2637587b64c8b1ff55cf5c35a35e76b44f6c,3ba7d8095a6e282d6bb72dbe548fc8ebc4aa0ea7a6e1b786e5b529f9d39f2e6e,False
continuum_2200_2400,equal bins within this window,40,9093,4.165868131289095,-1.513622493405159,3.88116016607767,1.3259973016668167,-0.4944851061309377,1.230346830711712,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,102,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s102-n500-drop10100-mc50,c6fb7de73a8f781ca1141661e5bb2637587b64c8b1ff55cf5c35a35e76b44f6c,3ba7d8095a6e282d6bb72dbe548fc8ebc4aa0ea7a6e1b786e5b529f9d39f2e6e,False
equal_window_mean,equal mean of the two window-specific mean-square quantities before square root; signed bias/pull mean are equal means of window means,100,17323,4.646643741694727,-0.23032094752450166,4.459976173221389,1.2690131107514038,-0.12582126230962762,1.2077459399512231,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,102,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s102-n500-drop10100-mc50,c6fb7de73a8f781ca1141661e5bb2637587b64c8b1ff55cf5c35a35e76b44f6c,3ba7d8095a6e282d6bb72dbe548fc8ebc4aa0ea7a6e1b786e5b529f9d39f2e6e,False
continuum_1700_2000,equal bins within this window,60,8230,5.023284047513677,0.9264952416964057,4.937103319672307,1.195731677766855,0.214252690488016,1.1763800533134623,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,103,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s103-n500-drop10100-mc50,51b018bc17498a7c11956edb3dc796d794fbf54924911c1b922c0d026dc229c5,8ad3727e851ed15bfa67a191e7202ff40affea0bbaa4a241d9c05e7cc7470784,False
continuum_2200_2400,equal bins within this window,40,9093,3.9155078487176795,-1.0228939715698369,3.7795356376538956,1.2346319052153858,-0.34163949420186307,1.1864225205959589,original_n10000,original,10k,10000,9980,Density-guided CNP,ours,matched_neural,1,103,500,20260909-phase3-original_n10000-ours-seed1-final-ctx-s103-n500-drop10100-mc50,51b018bc17498a7c11956edb3dc796d794fbf54924911c1b922c0d026dc229c5,8ad3727e851ed15bfa67a191e7202ff40affea0bbaa4a241d9c05e7cc7470784,False
