method,architecture_id,energy_kev,mean_of_training_seed_context_means,sd_across_training_seed_context_means,mean_context_sd_within_training_seed,training_seed_count,context_draws_per_seed,mc_passes_per_cell
Attentive CNP + PE,m2,762.0,0.3402809965908527,0.0005293898947247672,0.0033765441365253245,3,10,50
Attentive CNP + PE,m2,763.0,0.3419553227523963,0.02075342995696837,0.003614174005414233,3,10,50
Attentive CNP + PE,m2,764.0,0.33024207623799645,0.023258657225424136,0.003316410797017101,3,10,50
Attentive CNP + PE,m2,765.0,0.3113364129563173,0.042646039344913164,0.0032056291331004037,3,10,50
Attentive CNP + PE,m2,766.0,0.27642106750110784,0.034601145813515394,0.003347891762398039,3,10,50
Attentive CNP + PE,m2,767.0,0.3697409173548221,0.03033648597312024,0.0034610543450973447,3,10,50
Attentive CNP + PE,m2,768.0,0.4197540241678556,0.047487923161843165,0.004622901739611618,3,10,50
Attentive CNP + PE,m2,769.0,0.4078736281792323,0.040368111405925354,0.004914705329102762,3,10,50
Attentive CNP + PE,m2,770.0,0.414405316144228,0.02935802780156848,0.005046734565616402,3,10,50
Attentive CNP + PE,m2,771.0,0.4335748858849207,0.02074710392256865,0.004379351154860205,3,10,50
Attentive CNP + PE,m2,772.0,0.45074215094248454,0.02703279923790531,0.0037167101627855036,3,10,50
Attentive CNP + PE,m2,773.0,0.4087510915994644,0.027359602127101614,0.003719894662224249,3,10,50
Attentive CNP + PE,m2,774.0,0.3720463582177957,0.02243429762490377,0.0036406408396872834,3,10,50
Attentive CNP + PE,m2,775.0,0.3548641007741293,0.01826930364448207,0.003279942456088937,3,10,50
Attentive CNP + PE,m2,776.0,0.3195361701846123,0.038946749099511686,0.0033457139037436612,3,10,50
Attentive CNP + PE,m2,777.0,0.32003000742197035,0.025029793238957362,0.003383795751849285,3,10,50
Attentive CNP + PE,m2,778.0,0.37781045999129614,0.04343801691384876,0.0034317813949366997,3,10,50
Attentive CNP + PE,m2,779.0,0.42846375387907026,0.056787901208888575,0.003621692168407426,3,10,50
Attentive CNP + PE,m2,780.0,0.43679109205802275,0.03386495060715766,0.0034206434252151267,3,10,50
Attentive CNP + PE,m2,781.0,0.40748783711592357,0.007887328510879567,0.003739574698071615,3,10,50
Attentive CNP + PE,m2,782.0,0.3745041119257609,0.018217797683116252,0.003666816778015325,3,10,50
Attentive CNP + PE,m2,783.0,0.3609606492420037,0.04223150466433286,0.0037196224658447986,3,10,50
Attentive CNP + PE,m2,784.0,0.35025141872962323,0.04329990803344967,0.0034924196767167834,3,10,50
Attentive CNP + PE,m2,785.0,0.3296794315775236,0.025849495282827786,0.003182335677856011,3,10,50
Attentive CNP + PE,m2,786.0,0.28825036796927456,0.028184336367435548,0.00293686494329203,3,10,50
Attentive CNP + PE,m2,787.0,0.3242972933550676,0.018240826508383615,0.003495188518070751,3,10,50
Attentive CNP + PE,m2,788.0,0.34204416779677077,0.043727735704123694,0.0038811815084587114,3,10,50
Attentive CNP + PE,m2,789.0,0.36235453063249584,0.043351308745617524,0.003956705736459627,3,10,50
Attentive CNP + PE,m2,790.0,0.3768168828785419,0.021344169441353512,0.003628701350790379,3,10,50
Attentive CNP + PE,m2,791.0,0.3942398012479147,0.02277222729213465,0.0038106015741960378,3,10,50
Attentive CNP + PE,m2,792.0,0.4115966747204463,0.024368033814675477,0.004131975469885386,3,10,50
Attentive CNP + PE,m2,793.0,0.4193754760225614,0.02836261223461905,0.004682625317577373,3,10,50
Attentive CNP + PE,m2,794.0,0.4345037278334299,0.031116397111360775,0.0045401545489628554,3,10,50
Attentive CNP + PE,m2,795.0,0.43609992065032327,0.023411040221710498,0.004220631362334504,3,10,50
Attentive CNP + PE,m2,796.0,0.404245905905962,0.011444105071389083,0.00446265032950652,3,10,50
Attentive CNP + PE,m2,797.0,0.3760164238413175,0.029086427792512817,0.004242046911811622,3,10,50
Attentive CNP + PE,m2,798.0,0.36806002697348594,0.009809591040216276,0.004460624783521803,3,10,50
Attentive CNP + PE,m2,799.0,0.39040202118953066,0.009863847648502068,0.0045980369693528235,3,10,50
Attentive CNP + PE,m2,800.0,0.42236639479796095,0.004797377579655964,0.00450486128237626,3,10,50
Attentive CNP + PE,m2,801.0,0.4620801570018132,0.0042086424152080245,0.004628590668332774,3,10,50
Attentive CNP + PE,m2,802.0,0.46702594435215,0.02882002786567528,0.004667882280741627,3,10,50
Attentive CNP + PE,m2,803.0,0.44488903655608497,0.04415285418082125,0.004228173474775692,3,10,50
Attentive CNP + PE,m2,804.0,0.4109836777846018,0.020866002488160573,0.0035611726499613417,3,10,50
Attentive CNP + PE,m2,805.0,0.3897904832164447,0.033162854362803106,0.003389088963782372,3,10,50
Attentive CNP + PE,m2,806.0,0.36101811483502394,0.016105795949755978,0.003978681549358627,3,10,50
Attentive CNP + PE,m2,807.0,0.33532640814781195,0.027182938945676843,0.004378187305912568,3,10,50
Attentive CNP + PE,m2,808.0,0.3354489044845104,0.04613179925384802,0.005029184138075997,3,10,50
Attentive CNP + PE,m2,809.0,0.36908316227793697,0.05376606118674675,0.004820708602373429,3,10,50
Attentive CNP + PE,m2,810.0,0.4459989817539851,0.028719907102570323,0.00509666911896368,3,10,50
Attentive CNP + PE,m2,811.0,0.5077128516634306,0.024511625454898007,0.004795998305415835,3,10,50
Attentive CNP + PE,m2,812.0,0.4861397891839345,0.026580600781444936,0.004560114652994046,3,10,50
Attentive CNP + PE,m2,813.0,0.44509158321221665,0.014284409555571682,0.004079264155180698,3,10,50
Attentive CNP + PE,m2,814.0,0.40473219106594716,0.03012434982309831,0.0038637976036917515,3,10,50
Attentive CNP + PE,m2,815.0,0.3772001392046611,0.017679842202625036,0.004214415573275228,3,10,50
Attentive CNP + PE,m2,816.0,0.3760149514079094,0.004536503030054555,0.004282445507040804,3,10,50
Attentive CNP + PE,m2,817.0,0.4150019658207893,0.008192770411289227,0.004949841903275318,3,10,50
Attentive CNP + PE,m2,818.0,0.477581457277139,0.025541969984647053,0.005063701974491469,3,10,50
Attentive CNP + PE,m2,819.0,0.513099236090978,0.01742544504815471,0.0044615900119653155,3,10,50
Attentive CNP + PE,m2,820.0,0.5038285951813062,0.010873842230360706,0.004243604158336069,3,10,50
Attentive CNP + PE,m2,821.0,0.4733211627006531,0.010546949524302377,0.00390682063791798,3,10,50
Attentive CNP + PE,m2,822.0,0.42609896113475165,0.026104474197215777,0.003612477002064978,3,10,50
Attentive CNP + PE,m2,823.0,0.3860147412618001,0.046991408745301395,0.0034978297301906675,3,10,50
Attentive CNP + PE,m2,824.0,0.4002656812667847,0.03155547074970248,0.003300727461948555,3,10,50
Attentive CNP + PE,m2,825.0,0.40454068287213646,0.03061086988645684,0.0030567116853119536,3,10,50
Attentive CNP + PE,m2,826.0,0.4164802851080894,0.029013334772462925,0.003876392333154668,3,10,50
Attentive CNP + PE,m2,827.0,0.42489704130093253,0.014892971224167714,0.004090990448228859,3,10,50
Attentive CNP + PE,m2,828.0,0.43318962955474855,0.00759448503231327,0.0046454896314947125,3,10,50
Attentive CNP + PE,m2,829.0,0.47664855726559957,0.019340437404283883,0.0045738963776068425,3,10,50
Attentive CNP + PE,m2,830.0,0.49999010324478155,0.0461315893802735,0.004707699102205291,3,10,50
Attentive CNP + PE,m2,831.0,0.4535660691261292,0.04279714145939338,0.004406152480043924,3,10,50
Attentive CNP + PE,m2,832.0,0.4181968220671018,0.03639007484349793,0.004341809778856509,3,10,50
Attentive CNP + PE,m2,833.0,0.40125812039772674,0.03585418370361265,0.004271922615079629,3,10,50
Attentive CNP + PE,m2,834.0,0.38987258694569266,0.025292641277268216,0.0037083600500106995,3,10,50
Attentive CNP + PE,m2,835.0,0.38173018844922385,0.016946290469515617,0.0040698818324645175,3,10,50
Attentive CNP + PE,m2,836.0,0.36823474166790643,0.020812795211541217,0.004144001750710576,3,10,50
Attentive CNP + PE,m2,837.0,0.3686021030843258,0.03891058779417803,0.00480471343479248,3,10,50
Attentive CNP + PE,m2,838.0,0.3853703030844529,0.044579480226279215,0.004710348160869363,3,10,50
Attentive CNP + PE,m2,839.0,0.43535745908816653,0.04100040820271446,0.0045178824643106715,3,10,50
Attentive CNP + PE,m2,840.0,0.4582473810712497,0.026337681643230047,0.004296919026422708,3,10,50
Attentive CNP + PE,m2,841.0,0.4447675452828406,0.021272813588933674,0.004030711054400469,3,10,50
Attentive CNP + PE,m2,842.0,0.4054364624619484,0.04219501325369497,0.0034633659326930924,3,10,50
Attentive CNP + PE,m2,843.0,0.35857567300399146,0.052050294328989485,0.0030928059315429093,3,10,50
Attentive CNP + PE,m2,844.0,0.33507022748390836,0.060169453901689596,0.0026219128190823593,3,10,50
Attentive CNP + PE,m2,845.0,0.41497479993104935,0.04659550540937029,0.003117565682228871,3,10,50
Attentive CNP + PE,m2,846.0,0.5081138815085092,0.06704250824506643,0.0032825340839456826,3,10,50
Attentive CNP + PE,m2,847.0,0.5023417691985766,0.015678600204307565,0.0038446241055452427,3,10,50
Attentive CNP + PE,m2,848.0,0.4886212489406268,0.02185501293945896,0.004373379706833922,3,10,50
Attentive CNP + PE,m2,849.0,0.49839020391305294,0.04219942713948035,0.0040757528368895865,3,10,50
Attentive CNP + PE,m2,850.0,0.49061810380220416,0.015432117357478377,0.0046032469772428536,3,10,50
Attentive CNP + PE,m2,851.0,0.4416520477135976,0.034579283516265893,0.004037542100988595,3,10,50
Attentive CNP + PE,m2,852.0,0.39361564695835116,0.018693871570114304,0.0036041447772077184,3,10,50
Attentive CNP + PE,m2,853.0,0.37607786019643147,0.018523222641351648,0.0031543476972351794,3,10,50
Attentive CNP + PE,m2,854.0,0.3782166389028232,0.018511615731600164,0.003256538682794956,3,10,50
Attentive CNP + PE,m2,855.0,0.4085821772416433,0.01489732229843271,0.003721177470143482,3,10,50
Attentive CNP + PE,m2,856.0,0.44562464529275897,0.030320709362383843,0.003608116552906555,3,10,50
Attentive CNP + PE,m2,857.0,0.4503190392951171,0.040875757773834266,0.0038395536907976473,3,10,50
Attentive CNP + PE,m2,858.0,0.37345282740394276,0.02676202786524539,0.0033204624477201398,3,10,50
Attentive CNP + PE,m2,859.0,0.2552298414607843,0.016004451046488996,0.0027188209503083032,3,10,50
Attentive CNP + PE,m2,860.0,0.19762008693565924,0.013937173429284131,0.0022347952918640355,3,10,50
Attentive CNP + PE,m2,861.0,0.21184329131245616,0.018120561884128826,0.002460321385008933,3,10,50
Attentive CNP + PE,m2,862.0,0.35299626080195107,0.05814859878241327,0.003173844665463326,3,10,50
Attentive CNP + PE,m2,863.0,0.4878741941650709,0.10927733012509853,0.003392606131838292,3,10,50
Attentive CNP + PE,m2,864.0,0.4736183205246925,0.04556103956274376,0.003276521686593674,3,10,50
Attentive CNP + PE,m2,865.0,0.4701610768636068,0.02309141084461356,0.003788027779301085,3,10,50
Attentive CNP + PE,m2,866.0,0.5002456476291021,0.06360334781267546,0.004205673986754717,3,10,50
Attentive CNP + PE,m2,867.0,0.4613015498717626,0.051875174922090934,0.004505776453733261,3,10,50
Attentive CNP + PE,m2,868.0,0.4205727904637655,0.035715254490043966,0.003985195196963893,3,10,50
Attentive CNP + PE,m2,869.0,0.39165943521261215,0.0496311666180434,0.0036985392935330423,3,10,50
Attentive CNP + PE,m2,870.0,0.3689402816692988,0.03331192980182994,0.0035133928600845393,3,10,50
Attentive CNP + PE,m2,871.0,0.36710212798913316,0.018297763163078243,0.003676524218270789,3,10,50
Attentive CNP + PE,m2,872.0,0.36021835201978686,0.013289932048807103,0.003927002207053541,3,10,50
Attentive CNP + PE,m2,873.0,0.36690556657314294,0.023298300995192034,0.0035632197164809196,3,10,50
Attentive CNP + PE,m2,874.0,0.37583910940090814,0.0200654433111703,0.0035585256738746157,3,10,50
Attentive CNP + PE,m2,875.0,0.41301612208286925,0.010056811347979921,0.004210464725873471,3,10,50
Attentive CNP + PE,m2,876.0,0.42736105732123053,0.031228633823995024,0.004419669619087131,3,10,50
Attentive CNP + PE,m2,877.0,0.4302421203653018,0.04764964897580577,0.003734599122128998,3,10,50
Attentive CNP + PE,m2,878.0,0.4217208099762599,0.033236256983686645,0.0035064141313951073,3,10,50
Attentive CNP + PE,m2,879.0,0.3947034050921599,0.013247478102911813,0.003563428523554634,3,10,50
Attentive CNP + PE,m2,880.0,0.38952207105358444,0.008681685955928269,0.003548582027362459,3,10,50
Attentive CNP + PE,m2,881.0,0.4196041015783946,0.02328762336934354,0.003278476198357996,3,10,50
Attentive CNP + PE,m2,882.0,0.427124060044686,0.039209862173188455,0.002825653230618895,3,10,50
Attentive CNP + PE,m2,883.0,0.3960687853892644,0.03358021571403333,0.003079232481625933,3,10,50
Attentive CNP + PE,m2,884.0,0.4780100604097049,0.015870979057752078,0.003178279443197756,3,10,50
Attentive CNP + PE,m2,885.0,0.5466250989039739,0.04739729019788287,0.0038746313989598993,3,10,50
Attentive CNP + PE,m2,886.0,0.513183308462302,0.017643158055180245,0.00470216589951684,3,10,50
Attentive CNP + PE,m2,887.0,0.47455129206180574,0.03220505238425244,0.004606220758580658,3,10,50
Attentive CNP + PE,m2,888.0,0.4869757549762726,0.03466668015916442,0.00461678391404962,3,10,50
Attentive CNP + PE,m2,889.0,0.5162625283400217,0.00859095817081204,0.004517923068827417,3,10,50
Attentive CNP + PE,m2,890.0,0.5228444157044093,0.032638903136295624,0.004041118186810715,3,10,50
Attentive CNP + PE,m2,891.0,0.46277779169877364,0.026103246244761742,0.00386758874829053,3,10,50
Attentive CNP + PE,m2,892.0,0.382017307639122,0.02738479577997857,0.0033655122272331704,3,10,50
Attentive CNP + PE,m2,893.0,0.3243626378873984,0.045312286185916616,0.003055427798700288,3,10,50
Attentive CNP + PE,m2,894.0,0.3578843945364158,0.027818192538525074,0.0034966667841194055,3,10,50
Attentive CNP + PE,m2,895.0,0.4509219211141269,0.025701469129562764,0.00412115735882233,3,10,50
Attentive CNP + PE,m2,896.0,0.5026627322435379,0.017850607784538106,0.0038928212107365093,3,10,50
Attentive CNP + PE,m2,897.0,0.502956871787707,0.009589630062328242,0.003127691624791075,3,10,50
Attentive CNP + PE,m2,898.0,0.5207474463184675,0.017302515177913737,0.0033061620662201124,3,10,50
Attentive CNP + PE,m2,899.0,0.5187786662777265,0.02950704015806515,0.0036133333027409836,3,10,50
Attentive CNP + PE,m2,900.0,0.5167403214375178,0.03803319813392992,0.003448427612468743,3,10,50
Attentive CNP + PE,m2,901.0,0.5603511043588321,0.026087612946914834,0.00328627270988047,3,10,50
Attentive CNP + PE,m2,902.0,0.599556667625904,0.05193508096132332,0.0034235860315259613,3,10,50
Attentive CNP + PE,m2,903.0,0.6040546203653018,0.047778744140090985,0.003296966419018183,3,10,50
Attentive CNP + PE,m2,904.0,0.547187801082929,0.010529647352766427,0.0044182469464287685,3,10,50
Attentive CNP + PE,m2,905.0,0.5191483911474547,0.0049156188268602895,0.0055164850959428325,3,10,50
Attentive CNP + PE,m2,906.0,0.49748053854703905,0.0026852819004018653,0.005985291966639816,3,10,50
Attentive CNP + PE,m2,907.0,0.5071462374329566,0.020764247745813275,0.005907361269550482,3,10,50
Attentive CNP + PE,m2,908.0,0.5187104201515516,0.03187377902696645,0.006017401570198477,3,10,50
Attentive CNP + PE,m2,909.0,0.5235914731820424,0.019019013667158767,0.005722174155142086,3,10,50
Attentive CNP + PE,m2,910.0,0.4899509091973304,0.012708820143545947,0.006557875964593792,3,10,50
Attentive CNP + PE,m2,911.0,0.4849021176099777,0.012069265070547596,0.006052795334995801,3,10,50
Attentive CNP + PE,m2,912.0,0.4773740908900897,0.010914455508378319,0.006416313205575928,3,10,50
Attentive CNP + PE,m2,913.0,0.4838018853465716,0.004824226085331328,0.00527481764710717,3,10,50
Attentive CNP + PE,m2,914.0,0.5168981218934059,0.026548477323480917,0.005500384405570719,3,10,50
Attentive CNP + PE,m2,915.0,0.5378147655129433,0.02928923633172706,0.0048589002341031156,3,10,50
Attentive CNP + PE,m2,916.0,0.5708565271496773,0.008343811077845941,0.004438447781227806,3,10,50
Attentive CNP + PE,m2,917.0,0.5717083825469017,0.017326350923924917,0.004530773611638706,3,10,50
Attentive CNP + PE,m2,918.0,0.5661493705312411,0.03257033616331401,0.005042848976917033,3,10,50
Attentive CNP + PE,m2,919.0,0.5501984422802925,0.021786573215034542,0.005218995177041277,3,10,50
Attentive CNP + PE,m2,920.0,0.5953375738859177,0.02788556153717741,0.004862038265381196,3,10,50
Attentive CNP + PE,m2,921.0,0.6534012548128764,0.017302322505996226,0.004111802147000461,3,10,50
Attentive CNP + PE,m2,922.0,0.6727235612273216,0.03623055557573012,0.004006108803957443,3,10,50
Attentive CNP + PE,m2,923.0,0.623771912018458,0.046466962077781365,0.004383638154990971,3,10,50
Attentive CNP + PE,m2,924.0,0.5476779687801997,0.05791572743512323,0.004868228012010241,3,10,50
Attentive CNP + PE,m2,925.0,0.4381214485963186,0.05456644413645895,0.005261259845070002,3,10,50
Attentive CNP + PE,m2,926.0,0.40944457543889684,0.049453029749837125,0.004839747378375066,3,10,50
Attentive CNP + PE,m2,927.0,0.4333745567003886,0.03375555473891935,0.005549364941687569,3,10,50
Attentive CNP + PE,m2,928.0,0.4763705224394797,0.026709066895619835,0.005147293655138235,3,10,50
Attentive CNP + PE,m2,929.0,0.488214494864146,0.013763213980991257,0.005046543714482057,3,10,50
Attentive CNP + PE,m2,930.0,0.4504208130041758,0.024673720621122854,0.0046370397161988024,3,10,50
Attentive CNP + PE,m2,931.0,0.43424982919295624,0.020792404767240497,0.004341029207468869,3,10,50
Attentive CNP + PE,m2,932.0,0.4126045192480087,0.009658599593033397,0.004366687876785939,3,10,50
Attentive CNP + PE,m2,933.0,0.4172333709597588,0.026647518699556828,0.004058994033576127,3,10,50
Attentive CNP + PE,m2,934.0,0.45439796568950014,0.012361630233529895,0.00387303519695973,3,10,50
Attentive CNP + PE,m2,935.0,0.48114266169071196,0.024283699439735476,0.003799054796077873,3,10,50
Attentive CNP + PE,m2,936.0,0.4956511966983477,0.016441520254207066,0.003511179796584532,3,10,50
Attentive CNP + PE,m2,937.0,0.4970158452788989,0.008988896824439268,0.004028723345975531,3,10,50
Attentive CNP + PE,m2,938.0,0.47842518872022627,0.008899294333958314,0.004725466806877196,3,10,50
Attentive CNP + PE,m2,939.0,0.45068100627263386,0.005929296035391622,0.004586374210503698,3,10,50
Attentive CNP + PE,m2,940.0,0.46264141682783766,0.005907074280108862,0.004349518424993971,3,10,50
Attentive CNP + PE,m2,941.0,0.4816034972469012,0.020694749614376125,0.0048357055918509815,3,10,50
Attentive CNP + PE,m2,942.0,0.46617261302471164,0.03688479726287268,0.006548140325002544,3,10,50
Attentive CNP + PE,m2,943.0,0.3947746121088664,0.03320352429886395,0.006699145973997299,3,10,50
Attentive CNP + PE,m2,944.0,0.3561826970080535,0.024973995672324906,0.005787017695939926,3,10,50
Attentive CNP + PE,m2,945.0,0.35749788432319957,0.024480766460338692,0.005808192064116878,3,10,50
Attentive CNP + PE,m2,946.0,0.3662421546479066,0.009803450925633367,0.005447102625777594,3,10,50
Attentive CNP + PE,m2,947.0,0.38425297107299167,0.014334049676317257,0.005558971386200619,3,10,50
Attentive CNP + PE,m2,948.0,0.388073452403148,0.0151825475957739,0.005030366480783377,3,10,50
Attentive CNP + PE,m2,949.0,0.422786664446195,0.023909862573824166,0.004217511708474347,3,10,50
Attentive CNP + PE,m2,950.0,0.44836173071463903,0.02961422858975126,0.004510229423451711,3,10,50
Attentive CNP + PE,m2,951.0,0.4537359064022701,0.020678898431942844,0.004158693909942866,3,10,50
Attentive CNP + PE,m2,952.0,0.43772966333230334,0.026126454294396296,0.004633224224107283,3,10,50
Attentive CNP + PE,m2,953.0,0.42822930606206255,0.020356304399734883,0.004256785652765456,3,10,50
Attentive CNP + PE,m2,954.0,0.4452567784587542,0.0167121628787167,0.0048547048799745625,3,10,50
Attentive CNP + PE,m2,955.0,0.48261376820007956,0.017137402173686454,0.004324568727788049,3,10,50
Attentive CNP + PE,m2,956.0,0.49173307027419405,0.013422787133975572,0.004580377587612874,3,10,50
Attentive CNP + PE,m2,957.0,0.4692269396185875,0.011302155846450602,0.005377324659435718,3,10,50
Attentive CNP + PE,m2,958.0,0.4568136221965154,0.028566422850523705,0.005227825956521353,3,10,50
Attentive CNP + PE,m2,959.0,0.4764455850521723,0.03219842324094973,0.004956160079647831,3,10,50
Attentive CNP + PE,m2,960.0,0.5213727113604546,0.05800019181057782,0.004931508815356918,3,10,50
