method,architecture_id,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Attentive CNP,m1,1,100,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0007988984792706155,28.472349361915928
Attentive CNP,m1,1,100,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4590939301232916,2.024518664884156
Attentive CNP,m1,1,101,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.013499814788620057,21.03215715278629
Attentive CNP,m1,1,101,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0038464781407565596,25.55100481127911
Attentive CNP,m1,1,101,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0021030929324483694,28.471045167462748
Attentive CNP,m1,1,101,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45489464332801877,2.028717951679429
Attentive CNP,m1,1,102,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.011395054061202892,21.030052392058874
Attentive CNP,m1,1,102,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.00494419304856164,25.552102526186914
Attentive CNP,m1,1,102,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0023061270162050285,28.470842133378994
Attentive CNP,m1,1,102,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4571030542896426,2.026509540717805
Attentive CNP,m1,1,103,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010876552895133784,21.029533890892804
Attentive CNP,m1,1,103,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.004660740497020033,25.55181907363537
Attentive CNP,m1,1,103,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0009760000740599573,28.472172260321138
Attentive CNP,m1,1,103,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46271560582169524,2.0208969891857524
Attentive CNP,m1,1,104,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.011084074756129159,21.0297414127538
Attentive CNP,m1,1,104,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.005837431707400587,25.552995764845754
Attentive CNP,m1,1,104,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.001873294993937069,28.47127496540126
Attentive CNP,m1,1,104,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46156821412217386,2.0220443808852737
Attentive CNP,m1,1,105,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.01049677889615186,21.02915411689382
Attentive CNP,m1,1,105,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.004861904937647488,25.552020238076
Attentive CNP,m1,1,105,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0009434404192321111,28.472204819975964
Attentive CNP,m1,1,105,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.463004904939851,2.020607690067597
Attentive CNP,m1,1,106,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.012727392081246514,21.031384730078916
Attentive CNP,m1,1,106,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.006253751481666292,25.55341208462002
Attentive CNP,m1,1,106,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0006876839098612919,28.472460576485336
Attentive CNP,m1,1,106,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4591999306743255,2.024412664333122
Attentive CNP,m1,1,107,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.01213730241922395,21.030794640416893
Attentive CNP,m1,1,107,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.005776373178867367,25.55293470631722
Attentive CNP,m1,1,107,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0009199830882100635,28.47222827730699
Attentive CNP,m1,1,107,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4604881484196077,2.02312444658784
Attentive CNP,m1,1,108,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.014795806957057511,21.033453144954727
Attentive CNP,m1,1,108,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.005865509906555211,25.553023843044908
Attentive CNP,m1,1,108,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0007076447411602516,28.473855905136357
Attentive CNP,m1,1,108,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4651099879814047,2.018502607026043
Attentive CNP,m1,1,109,250,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010449061200312748,21.029106399197982
Attentive CNP,m1,1,109,250,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.003727440982681518,25.550885774121035
Attentive CNP,m1,1,109,250,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.001018734216451378,28.472129526178747
Attentive CNP,m1,1,109,250,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.45378707587376,2.029825519133688
Attentive CNP,m1,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007616247317154823,21.026273585314826
Attentive CNP,m1,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0053240626458506135,25.552482395784203
Attentive CNP,m1,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028852887653063597,28.444295372742133
Attentive CNP,m1,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4163492262585472,2.0672633687489004
Attentive CNP,m1,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009443823377208727,21.028101161374877
Attentive CNP,m1,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0053092088332262755,25.55246754197158
Attentive CNP,m1,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.029091016066673525,28.444057244328526
Attentive CNP,m1,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.41255123674906746,2.0710613582583806
Attentive CNP,m1,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.008288043081217111,21.02694538107889
Attentive CNP,m1,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.004410544363397939,25.55156887750175
Attentive CNP,m1,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02881162960914896,28.444336630786047
Attentive CNP,m1,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4137081799479997,2.0699044150594483
Attentive CNP,m1,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.006673582543603729,21.025330920541276
Attentive CNP,m1,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.006711160022754292,25.55386949316111
Attentive CNP,m1,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027859195304547058,28.445289065090652
Attentive CNP,m1,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.42101547542322815,2.0625971195842197
Attentive CNP,m1,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00675580700523204,21.0254131450029
Attentive CNP,m1,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0071043151959271356,25.55426264833428
Attentive CNP,m1,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028520158384159888,28.444628102011038
Attentive CNP,m1,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4172541045599304,2.0663584904475174
Attentive CNP,m1,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007086102349473933,21.025743440347146
Attentive CNP,m1,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0050113941415186325,25.55216972727987
Attentive CNP,m1,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02818462442714109,28.444963635968058
Attentive CNP,m1,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.42144427315124744,2.0621683218562
Attentive CNP,m1,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007884936469582104,21.026542274467253
Attentive CNP,m1,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.006607978036832218,25.553766311175185
Attentive CNP,m1,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027846150936494674,28.4453021094587
Attentive CNP,m1,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.41690953542741216,2.0667030595800355
Attentive CNP,m1,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00800136036273047,21.0266586983604
Attentive CNP,m1,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.005171885046850733,25.552330218185205
Attentive CNP,m1,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028399655472455265,28.444748604922744
Attentive CNP,m1,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4190939715855768,2.064518623421871
Attentive CNP,m1,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007125214604841723,21.02578255260251
Attentive CNP,m1,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.005773044761736568,25.55293137790009
Attentive CNP,m1,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.028963947306048787,28.44418431308915
Attentive CNP,m1,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4161046536298757,2.0675079413775723
Attentive CNP,m1,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007749984393035092,21.026407322390707
Attentive CNP,m1,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.004926085907364097,25.552084419045716
Attentive CNP,m1,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.02794253656277501,28.445205723832423
Attentive CNP,m1,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.416212392804588,2.06740020220286
Attentive CNP,m1,1,100,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0171901721140566,21.001467165883614
Attentive CNP,m1,1,100,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.009368987507563098,25.556527320645916
Attentive CNP,m1,1,100,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010656735491421099,28.462491524903776
Attentive CNP,m1,1,100,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5084546634060605,1.9751579316013874
Attentive CNP,m1,1,101,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.018464991446454082,21.000192346551216
Attentive CNP,m1,1,101,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.008465997534978786,25.555624330673332
Attentive CNP,m1,1,101,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011119003337267674,28.46202925705793
Attentive CNP,m1,1,101,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5062140507199775,1.9773985442874702
Attentive CNP,m1,1,102,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.018818274550547187,20.999839063447123
Attentive CNP,m1,1,102,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.008470284340800216,25.555628617479154
Attentive CNP,m1,1,102,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.010989112805626089,28.46215914758957
Attentive CNP,m1,1,102,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.50450616813289,1.9791064268745577
Attentive CNP,m1,1,103,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.016925210198048823,21.00173212779962
Attentive CNP,m1,1,103,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.009942843451626882,25.55710117658998
Attentive CNP,m1,1,103,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0114843072546722,28.461663953140526
Attentive CNP,m1,1,103,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5113063719897282,1.9723062230177195
Attentive CNP,m1,1,104,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01831869156101451,21.000338646436656
Attentive CNP,m1,1,104,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.008880991803272842,25.556039324941626
Attentive CNP,m1,1,104,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011861884857977678,28.46128637553722
Attentive CNP,m1,1,104,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5116106120561209,1.972001982951327
Attentive CNP,m1,1,105,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.016857975628770117,21.0017993623689
Attentive CNP,m1,1,105,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.008814894575548404,25.555973227713903
Attentive CNP,m1,1,105,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.01083122820620952,28.462317032188988
Attentive CNP,m1,1,105,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5115681092108332,1.9720444857966146
Attentive CNP,m1,1,106,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01756289097794017,21.00109444701973
Attentive CNP,m1,1,106,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.009234294789206565,25.55639262792756
Attentive CNP,m1,1,106,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011753155140170612,28.46139510525503
Attentive CNP,m1,1,106,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5104373933835643,1.9731752016238835
Attentive CNP,m1,1,107,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.019085535159346634,20.999571802838325
Attentive CNP,m1,1,107,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.008845667727175321,25.556004000865528
Attentive CNP,m1,1,107,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011002691714090407,28.46214556868111
Attentive CNP,m1,1,107,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5087350988836087,1.9748774961238391
Attentive CNP,m1,1,108,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.017643352568041948,21.00101398542963
Attentive CNP,m1,1,108,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.009225567965776005,25.55638390110413
Attentive CNP,m1,1,108,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011404304162021539,28.461743956233178
Attentive CNP,m1,1,108,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5095749399889105,1.9740376550185372
Attentive CNP,m1,1,109,1000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.01841141565127602,21.000245922346394
Attentive CNP,m1,1,109,1000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.009297702917410167,25.556456036055764
Attentive CNP,m1,1,109,1000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.011015644006895364,28.462132616388303
Attentive CNP,m1,1,109,1000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.5090571519703213,1.9745554430371266
Attentive CNP,m1,1,100,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009565123811916543,21.028222461809587
Attentive CNP,m1,1,100,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.002500930350624042,25.549659263488977
Attentive CNP,m1,1,100,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.018687513908244302,28.491835774303443
Attentive CNP,m1,1,100,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46811906515750734,2.0154935298499406
Attentive CNP,m1,1,101,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009218710979042033,21.02787604897671
Attentive CNP,m1,1,101,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.00259118571798167,25.549749518856334
Attentive CNP,m1,1,101,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.018369300870824112,28.491517561266022
Attentive CNP,m1,1,101,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4658734610833465,2.0177391339241013
Attentive CNP,m1,1,102,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009201227955846214,21.027858565953515
Attentive CNP,m1,1,102,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.00277073552205076,25.549929068660404
Attentive CNP,m1,1,102,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.019021918181383324,28.492170178576583
Attentive CNP,m1,1,102,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46487167619504166,2.018740918812406
Attentive CNP,m1,1,103,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009816298193332518,21.028473636191002
Attentive CNP,m1,1,103,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.002530596220629011,25.549688929358982
Attentive CNP,m1,1,103,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.019012673899088117,28.492160934294287
Attentive CNP,m1,1,103,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.46755937568382644,2.0160532193236214
Attentive CNP,m1,1,104,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009229578080893752,21.027886916078565
Attentive CNP,m1,1,104,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0014359798067187235,25.54859431294507
Attentive CNP,m1,1,104,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.017618879898650963,28.490767140293848
Attentive CNP,m1,1,104,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4704652138557003,2.0131473811517475
Attentive CNP,m1,1,105,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009833686125748642,21.02849102412342
Attentive CNP,m1,1,105,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.00237412274772808,25.54953245588608
Attentive CNP,m1,1,105,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.017932778868767763,28.491081039263968
Attentive CNP,m1,1,105,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4688411361480571,2.0147714588593906
Attentive CNP,m1,1,106,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.009734955229845355,21.028392293227515
Attentive CNP,m1,1,106,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0025475597802304684,25.549705892918585
Attentive CNP,m1,1,106,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.01804295989497051,28.49119122029017
Attentive CNP,m1,1,106,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4685039512683953,2.0151086437390524
Attentive CNP,m1,1,107,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.010124626543239756,21.02878196454091
Attentive CNP,m1,1,107,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0028970349360446512,25.550055368074396
Attentive CNP,m1,1,107,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.019321869848676343,28.492470130243873
Attentive CNP,m1,1,107,2000,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.4836125950074477,-0.4646172828606049,2.018995312146843
Attentive CNP,m1,1,108,2000,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.00983006887879112,21.02848740687646
Attentive CNP,m1,1,108,2000,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.002534977561863272,25.549693310700217
Attentive CNP,m1,1,108,2000,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.018552821406203623,28.491701081801402
