method,architecture_id,training_budget,training_seed,context_seed,context_size,feature_id,feature,status,center_event_count,sideband_event_count,empirical_contrast_percentage_points,predicted_contrast_percentage_points,absolute_contrast_error_percentage_points
Attentive CNP,m1,18866,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0066079780368322,25.553766311175185
Attentive CNP,m1,18866,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0278461509364946,28.4453021094587
Attentive CNP,m1,18866,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.4169095354274121,2.0667030595800355
Attentive CNP,m1,18866,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0080013603627304,21.0266586983604
Attentive CNP,m1,18866,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0051718850468507,25.552330218185205
Attentive CNP,m1,18866,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0283996554724552,28.444748604922744
Attentive CNP,m1,18866,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.4190939715855768,2.064518623421871
Attentive CNP,m1,18866,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.0071252146048417,21.02578255260251
Attentive CNP,m1,18866,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.0057730447617365,25.55293137790009
Attentive CNP,m1,18866,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.0289639473060487,28.44418431308915
Attentive CNP,m1,18866,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.4161046536298757,2.0675079413775723
Attentive CNP,m1,18866,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,-0.007749984393035,21.026407322390707
Attentive CNP,m1,18866,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,0.004926085907364,25.55208441904572
Attentive CNP,m1,18866,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-0.027942536562775,28.445205723832423
Attentive CNP,m1,18866,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.416212392804588,2.06740020220286
Attentive CNP,m1,18866,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0043414128209184,21.014315925176756
Attentive CNP,m1,18866,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0103503075416955,25.536808025596656
Attentive CNP,m1,18866,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0051426345570093,28.47829089495221
Attentive CNP,m1,18866,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.654909473138196,1.828703121869252
Attentive CNP,m1,18866,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0061079341680536,21.012549403829617
Attentive CNP,m1,18866,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0115649043928023,25.53559342874555
Attentive CNP,m1,18866,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0050615769857653,28.47820983738096
Attentive CNP,m1,18866,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6505220339754897,1.833090561031958
Attentive CNP,m1,18866,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0053388189314107,21.01331851906626
Attentive CNP,m1,18866,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0118454529990374,25.535312880139315
Attentive CNP,m1,18866,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.005252160501934,28.47840042089713
Attentive CNP,m1,18866,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.649086780720648,1.8345258142868
Attentive CNP,m1,18866,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0038075549017579,21.01484978309591
Attentive CNP,m1,18866,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0112616977906321,25.53589663534772
Attentive CNP,m1,18866,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0048162910929017,28.4779645514881
Attentive CNP,m1,18866,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6559055061514246,1.8277070888560232
Attentive CNP,m1,18866,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0042690419407853,21.01438829605689
Attentive CNP,m1,18866,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0112725471046792,25.535885786033678
Attentive CNP,m1,18866,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0045106205993739,28.47765888099457
Attentive CNP,m1,18866,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6560217080838343,1.8275908869236133
Attentive CNP,m1,18866,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0038888447393858,21.014768493258284
Attentive CNP,m1,18866,2,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0120895140368615,25.535068819101493
Attentive CNP,m1,18866,2,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0049761344677157,28.478124394862917
Attentive CNP,m1,18866,2,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6560045307264589,1.8276080642809889
Attentive CNP,m1,18866,2,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0047696551291775,21.013887682868493
Attentive CNP,m1,18866,2,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0112041458131484,25.535954187325206
Attentive CNP,m1,18866,2,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0049189960979023,28.4780672564931
Attentive CNP,m1,18866,2,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6548830011679968,1.828729593839451
Attentive CNP,m1,18866,2,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0048448538341627,21.01381248416351
Attentive CNP,m1,18866,2,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0119362015049806,25.53522213163337
Attentive CNP,m1,18866,2,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0046248717147423,28.47777313210994
Attentive CNP,m1,18866,2,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.654532201050334,1.8290803939571136
Attentive CNP,m1,18866,2,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0046008832538024,21.01405645474387
Attentive CNP,m1,18866,2,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0116062582218301,25.535552074916524
Attentive CNP,m1,18866,2,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0050661942426644,28.47821445463786
Attentive CNP,m1,18866,2,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.654465016234082,1.8291475787733655
Attentive CNP,m1,18866,2,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,0.0043429027465236,21.014314435251148
Attentive CNP,m1,18866,2,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-0.0118717769372223,25.53528655620113
Attentive CNP,m1,18866,2,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,0.0048639495987323,28.47801220999393
Attentive CNP,m1,18866,2,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,-0.6531731839209631,1.8304394110864848
Attentive CNP + PE,m2,18866,0,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.027935206228264,1.9907221317694068
Attentive CNP + PE,m2,18866,0,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.5274069348932,4.019751398245153
Attentive CNP + PE,m2,18866,0,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.363872532263688,12.10927572813151
Attentive CNP + PE,m2,18866,0,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.672118728222329,6.155731323229777
Attentive CNP + PE,m2,18866,0,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.389661336897117,2.628996001100558
Attentive CNP + PE,m2,18866,0,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.2737815398645,4.273376793273853
Attentive CNP + PE,m2,18866,0,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.29870769464657,12.174440565748627
Attentive CNP + PE,m2,18866,0,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,4.061758176994223,6.545370772001672
Attentive CNP + PE,m2,18866,0,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.449696022253413,2.568961315744256
Attentive CNP + PE,m2,18866,0,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.780611454817382,4.766546878320971
Attentive CNP + PE,m2,18866,0,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-15.80988724434477,12.663261016050429
Attentive CNP + PE,m2,18866,0,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.9073675272381454,6.390980122245593
Attentive CNP + PE,m2,18866,0,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.88360311178789,2.135054226209776
Attentive CNP + PE,m2,18866,0,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-23.06370863741174,2.483449695726614
Attentive CNP + PE,m2,18866,0,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.9279637154477,10.545184544947498
Attentive CNP + PE,m2,18866,0,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,4.037826602572575,6.521439197580023
Attentive CNP + PE,m2,18866,0,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.83965407062633,2.1790032673713378
Attentive CNP + PE,m2,18866,0,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.524660602695107,3.0224977304432468
Attentive CNP + PE,m2,18866,0,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.359579083205514,11.113569177189683
Attentive CNP + PE,m2,18866,0,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.9378870395748526,6.4214996345823
Attentive CNP + PE,m2,18866,0,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,19.03641877996972,1.982238558027949
Attentive CNP + PE,m2,18866,0,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.566910149956428,2.980248183181927
Attentive CNP + PE,m2,18866,0,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.43800755572737,11.035140704667828
Attentive CNP + PE,m2,18866,0,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.9056831999865538,6.389295794994002
Attentive CNP + PE,m2,18866,0,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.806457843095025,2.2121994949026447
Attentive CNP + PE,m2,18866,0,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.944986073458168,3.602172259680186
Attentive CNP + PE,m2,18866,0,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.831679088361163,11.641469172034036
Attentive CNP + PE,m2,18866,0,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.940319145696964,6.423931740704411
Attentive CNP + PE,m2,18866,0,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.88318668818576,2.1354706498119103
Attentive CNP + PE,m2,18866,0,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.868925798008792,2.67823253512956
Attentive CNP + PE,m2,18866,0,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.695533348490848,10.77761491190435
Attentive CNP + PE,m2,18866,0,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.958368652527789,6.441981247535236
Attentive CNP + PE,m2,18866,0,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.661027101970674,2.3576302360269974
Attentive CNP + PE,m2,18866,0,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-22.82121176855279,2.7259465645855627
Attentive CNP + PE,m2,18866,0,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.72320038039484,10.74994788000036
Attentive CNP + PE,m2,18866,0,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,4.188510317632696,6.672122912640144
Attentive CNP + PE,m2,18866,0,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,18.92160049122069,2.097056846776979
Attentive CNP + PE,m2,18866,0,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-21.94324764353325,3.6039106896051
Attentive CNP + PE,m2,18866,0,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-16.82297754174837,11.65017071864683
Attentive CNP + PE,m2,18866,0,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.821557627528743,6.305170222536191
Attentive CNP + PE,m2,18866,1,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.825385926637626,4.193271411360044
Attentive CNP + PE,m2,18866,1,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-17.97638764247621,7.570770690662143
Attentive CNP + PE,m2,18866,1,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.66732976358549,9.805818496809708
Attentive CNP + PE,m2,18866,1,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.755948119222154,5.239560714229602
Attentive CNP + PE,m2,18866,1,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.296649059727244,3.722008278270428
Attentive CNP + PE,m2,18866,1,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.45611100496773,7.091047328170619
Attentive CNP + PE,m2,18866,1,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.081255351455304,9.39189290893989
Attentive CNP + PE,m2,18866,1,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.355908833454327,5.839521428461775
Attentive CNP + PE,m2,18866,1,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.18132399256287,3.837333345434801
Attentive CNP + PE,m2,18866,1,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.008794516241927,7.538363816896426
Attentive CNP + PE,m2,18866,1,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.65214007515392,9.82100818524128
Attentive CNP + PE,m2,18866,1,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.1019969975428605,5.585609592550308
Attentive CNP + PE,m2,18866,1,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.819867296958236,4.198790041039436
Attentive CNP + PE,m2,18866,1,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.832094397189447,6.715063935948907
Attentive CNP + PE,m2,18866,1,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.628034118617865,8.845114141777334
Attentive CNP + PE,m2,18866,1,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.0000310170549493,5.483643612062397
Attentive CNP + PE,m2,18866,1,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.838050880026135,4.180606457971536
Attentive CNP + PE,m2,18866,1,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.6787173175823,6.868441015556054
Attentive CNP + PE,m2,18866,1,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.45041172357133,9.022736536823867
Attentive CNP + PE,m2,18866,1,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.0103061682800023,5.49391876328745
Attentive CNP + PE,m2,18866,1,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.705386896574105,4.313270441423567
Attentive CNP + PE,m2,18866,1,105,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.5275856910928,7.019572642045557
Attentive CNP + PE,m2,18866,1,105,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.339841938277377,9.13330632211782
Attentive CNP + PE,m2,18866,1,105,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.8033077708495,5.286920365856948
Attentive CNP + PE,m2,18866,1,106,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.12386497184536,3.894792366152311
Attentive CNP + PE,m2,18866,1,106,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.324379631835995,7.222778701302355
Attentive CNP + PE,m2,18866,1,106,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.989893642715916,9.483254617679284
Attentive CNP + PE,m2,18866,1,106,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.994270156107173,5.477882751114621
Attentive CNP + PE,m2,18866,1,107,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.76398502307873,4.254672314918939
Attentive CNP + PE,m2,18866,1,107,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.67165157238146,6.875506760756895
Attentive CNP + PE,m2,18866,1,107,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.45026507017454,9.022883190220655
Attentive CNP + PE,m2,18866,1,107,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.0025191071055084,5.4861317021129565
Attentive CNP + PE,m2,18866,1,108,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.962174184587187,4.056483153410484
Attentive CNP + PE,m2,18866,1,108,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.624604738459382,6.922553594678971
Attentive CNP + PE,m2,18866,1,108,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.33828162037629,9.134866640018908
Attentive CNP + PE,m2,18866,1,108,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.156058695968908,5.639671290976356
Attentive CNP + PE,m2,18866,1,109,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.856961593885167,4.161695744112503
Attentive CNP + PE,m2,18866,1,109,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-18.46656443853953,7.080593894598825
Attentive CNP + PE,m2,18866,1,109,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-19.18950823533377,9.283640025061429
Attentive CNP + PE,m2,18866,1,109,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.952239939480128,5.435852534487576
Attentive CNP + PE,m2,18866,2,100,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.78923585339319,4.229421484604479
Attentive CNP + PE,m2,18866,2,100,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.796588687880657,5.750569645257697
Attentive CNP + PE,m2,18866,2,100,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.07419390411609,10.398954356279113
Attentive CNP + PE,m2,18866,2,100,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.6983904350786543,5.182003030086102
Attentive CNP + PE,m2,18866,2,101,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,15.752578407811402,5.266078930186269
Attentive CNP + PE,m2,18866,2,101,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.67491945649095,5.872238876647401
Attentive CNP + PE,m2,18866,2,101,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.789733923168146,10.68341433722705
Attentive CNP + PE,m2,18866,2,101,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.731031131178066,5.214643726185514
Attentive CNP + PE,m2,18866,2,102,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.030248881134458,4.988408456863214
Attentive CNP + PE,m2,18866,2,102,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-19.51953982846957,6.027618504668785
Attentive CNP + PE,m2,18866,2,102,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-17.557155158561308,10.915993101833893
Attentive CNP + PE,m2,18866,2,102,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,2.590012984751347,5.073625579758795
Attentive CNP + PE,m2,18866,2,103,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.698637269264406,4.320020068733266
Attentive CNP + PE,m2,18866,2,103,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.41162389689568,5.135534436242678
Attentive CNP + PE,m2,18866,2,103,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.943306956763596,9.529841303631606
Attentive CNP + PE,m2,18866,2,103,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.2626646197367686,5.746277214744216
Attentive CNP + PE,m2,18866,2,104,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,16.85268332769757,4.1659740103001
Attentive CNP + PE,m2,18866,2,104,500,Bi-212,Bi-212 1620.74-keV feature,supported,790,541,-25.547158333138352,-20.411130199487094,5.13602813365126
Attentive CNP + PE,m2,18866,2,104,500,SE,Tl-208 SE 2103 keV,supported,1356,657,-28.4731482603952,-18.66111141758536,9.812036842809842
Attentive CNP + PE,m2,18866,2,104,500,FE,Tl-208 FE 2614 keV,supported,8522,202,-2.483612595007448,3.085839234106058,5.569451829113506
Attentive CNP + PE,m2,18866,2,105,500,DEP,Tl-208 DEP 1592 keV,supported,828,464,21.01865733799767,17.097243254614025,3.921414083383645
