mode,mode_label,region_id,training_seeds,contexts_per_seed,passing_count_difference_all_events_mean,passing_count_difference_all_events_across_seed_sd,passing_count_difference_all_events_mean_within_seed_context_sd,efficiency_difference_pp_all_events_mean,efficiency_difference_pp_all_events_across_seed_sd,efficiency_difference_pp_all_events_mean_within_seed_context_sd,weighted_bin_MAE_pp_supported_mean,weighted_bin_MAE_pp_supported_across_seed_sd,weighted_bin_MAE_pp_supported_mean_within_seed_context_sd,C1_percent_mean,C1_percent_across_seed_sd,C1_percent_mean_within_seed_context_sd,C2_percent_mean,C2_percent_across_seed_sd,C2_percent_mean_within_seed_context_sd,C3_percent_mean,C3_percent_across_seed_sd,C3_percent_mean_within_seed_context_sd
full_density,Full density guidance,peaks_equal_four_cores,3,10,,,,,,,5.119645518100523,1.2797543559506506,0.3297346265776546,20.416666666666668,17.86815136865964,6.799580012781859,45.0,12.99038105676658,1.7568209223157663,62.5,14.737282653189496,5.624571314254607
full_density,Full density guidance,continuum_equal_two_windows,3,10,,,,,,,3.963069201349775,0.3660570514467372,0.032533113121656666,50.944444444444436,4.385965095029235,0.9933101132991412,88.79166666666667,1.134221465734678,0.8226640460922656,99.38888888888887,0.5357583756107217,0.17568209223157663
full_density,Full density guidance,exploratory_continuum_tail_equal_three,3,10,,,,,,,9.014983240017672,1.1806871467213857,2.9362184695221565,46.86894586894587,3.467005504788534,7.691666297648013,76.88675213675212,4.442609849000485,9.1943814065886,88.39601139601139,3.3932413318697106,9.821352396411683
global_gate,Global decoder gate,peaks_equal_four_cores,3,10,,,,,,,13.23979143864482,0.20244841661688795,0.3124665594715074,15.416666666666666,5.0518148554092255,3.4303025097856854,20.833333333333332,7.216878364870322,4.392052305789416,29.583333333333332,7.938566201357354,4.143453858382305
global_gate,Global decoder gate,continuum_equal_two_windows,3,10,,,,,,,4.96547882671482,0.5095969047082715,0.06662588161822408,42.61111111111111,7.4232570594295355,1.2954113730550203,81.72222222222221,3.3484898475669924,0.7224005022292467,94.81944444444446,1.429071506388107,0.5811701002717539
global_gate,Global decoder gate,exploratory_continuum_tail_equal_three,3,10,,,,,,,7.585686891850176,0.5713051553643038,2.135726084156379,44.475783475783466,1.799084816031353,8.1477554737266,77.9002849002849,2.2472074346920676,8.246829008304445,92.27279202279202,3.31090438832126,4.67449196340877
global_attention,Global attention,peaks_equal_four_cores,3,10,,,,,,,5.096805967255935,1.236276106423874,0.329552675731243,18.75,14.737282653189496,7.989810167870613,45.833333333333336,15.528870961320186,4.392052305789416,63.333333333333336,14.48778220892809,4.377883765571645
global_attention,Global attention,continuum_equal_two_windows,3,10,,,,,,,3.9534821072251596,0.3189499189514956,0.02809543894626705,51.75,3.6942616913863073,1.1927834473458656,88.80555555555556,0.7124065890684514,0.7729384737580501,99.51388888888887,0.4336804165554481,0.21960261528947078
global_attention,Global attention,exploratory_continuum_tail_equal_three,3,10,,,,,,,13.11767798026608,1.7810590297827344,1.2663616183718263,36.978632478632484,2.518712385861901,1.0170738094744023,63.64814814814815,1.8788897040744452,0.9121558433517233,75.82977207977207,3.056607563008155,5.691062174099504
global_both,Global gate + attention,peaks_equal_four_cores,3,10,,,,,,,13.168746758007876,0.2717410670462671,0.26457455416894965,14.166666666666666,5.204164998665332,4.670178833899521,22.916666666666668,2.602082499332666,6.2951112729419805,31.666666666666668,11.547005383792515,3.5136418446315325
global_both,Global gate + attention,continuum_equal_two_windows,3,10,,,,,,,4.940774241070208,0.4954691590003979,0.06158847893181734,43.40277777777777,8.255925201085944,1.3352448107356583,81.625,2.854394759742334,0.7434077892078687,95.02777777777779,1.2474511049573298,0.651769161815987
